nominal_budget,replicate,seed,sample_index,filename,fold,gas_id,gas,concentration_ppm
160,0,2026072500,194,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,0,2026072500,195,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,0,2026072500,196,B5_GCO_F010_R1.txt,1,1,CO,25.0
160,0,2026072500,199,B5_GMe_F090_R1.txt,1,3,Methane,225.0
160,0,2026072500,203,B5_GEy_F040_R1.txt,1,2,Ethylene,50.0
160,0,2026072500,204,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,0,2026072500,206,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,0,2026072500,207,B5_GEy_F010_R2.txt,1,2,Ethylene,12.5
160,0,2026072500,209,B5_GEy_F070_R1.txt,3,2,Ethylene,87.5
160,0,2026072500,212,B5_GCO_F060_R1.txt,4,1,CO,150.0
160,0,2026072500,216,B5_GMe_F060_R2.txt,1,3,Methane,150.0
160,0,2026072500,217,B5_GCO_F090_R1.txt,2,1,CO,225.0
160,0,2026072500,221,B5_GEy_F010_R2.txt,1,2,Ethylene,12.5
160,0,2026072500,223,B5_GCO_F030_R1.txt,3,1,CO,75.0
160,0,2026072500,227,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,0,2026072500,229,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,0,2026072500,230,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,0,2026072500,231,B5_GEy_F080_R2.txt,4,2,Ethylene,100.0
160,0,2026072500,232,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,0,2026072500,235,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,0,2026072500,236,B5_GMe_F080_R2.txt,4,3,Methane,200.0
160,0,2026072500,237,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,0,2026072500,238,B5_GCO_F080_R1.txt,0,1,CO,200.0
160,0,2026072500,240,B5_GEy_F020_R1.txt,2,2,Ethylene,25.0
160,0,2026072500,242,B5_GCO_F020_R1.txt,0,1,CO,50.0
160,0,2026072500,244,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,0,2026072500,245,B5_GCO_F080_R1.txt,0,1,CO,200.0
160,0,2026072500,255,B5_GEy_F050_R1.txt,1,2,Ethylene,62.5
160,0,2026072500,262,B5_GMe_F070_R1.txt,3,3,Methane,175.0
160,0,2026072500,263,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,0,2026072500,265,B5_GEa_F100_R1.txt,3,0,Ethanol,125.0
160,0,2026072500,266,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,0,2026072500,269,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,0,2026072500,272,B5_GEy_F020_R1.txt,2,2,Ethylene,25.0
160,0,2026072500,276,B5_GMe_F090_R1.txt,1,3,Methane,225.0
160,0,2026072500,277,B5_GEy_F060_R2.txt,0,2,Ethylene,75.0
160,0,2026072500,280,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,0,2026072500,281,B5_GMe_F090_R1.txt,1,3,Methane,225.0
160,0,2026072500,282,B5_GMe_F040_R2.txt,0,3,Methane,100.0
160,0,2026072500,283,B5_GEy_F060_R2.txt,0,2,Ethylene,75.0
160,0,2026072500,284,B5_GCO_F040_R2.txt,2,1,CO,100.0
160,0,2026072500,286,B5_GEy_F050_R1.txt,1,2,Ethylene,62.5
160,0,2026072500,287,B5_GMe_F100_R1.txt,3,3,Methane,250.0
160,0,2026072500,288,B5_GEa_F030_R1.txt,2,0,Ethanol,37.5
160,0,2026072500,291,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,0,2026072500,294,B5_GCO_F060_R1.txt,4,1,CO,150.0
160,0,2026072500,297,B5_GEy_F020_R2.txt,3,2,Ethylene,25.0
160,0,2026072500,298,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,0,2026072500,300,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,0,2026072500,303,B5_GEa_F060_R1.txt,0,0,Ethanol,75.0
160,0,2026072500,305,B5_GCO_F090_R1.txt,2,1,CO,225.0
160,0,2026072500,306,B5_GCO_F010_R1.txt,1,1,CO,25.0
160,0,2026072500,308,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,0,2026072500,309,B5_GCO_F060_R1.txt,4,1,CO,150.0
160,0,2026072500,310,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,0,2026072500,311,B5_GEy_F020_R1.txt,2,2,Ethylene,25.0
160,0,2026072500,312,B5_GEy_F020_R2.txt,3,2,Ethylene,25.0
160,0,2026072500,313,B5_GCO_F070_R2.txt,4,1,CO,175.0
160,0,2026072500,314,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,1,2026072501,2,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,4,B5_GEa_F070_R1.txt,4,0,Ethanol,87.5
160,1,2026072501,5,B5_GEy_F060_R2.txt,2,2,Ethylene,75.0
160,1,2026072501,7,B5_GCO_F020_R2.txt,1,1,CO,50.0
160,1,2026072501,8,B5_GEy_F010_R2.txt,1,2,Ethylene,12.5
160,1,2026072501,10,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,13,B5_GEa_F090_R2.txt,4,0,Ethanol,112.5
160,1,2026072501,15,B5_GMe_F040_R1.txt,0,3,Methane,100.0
160,1,2026072501,16,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,1,2026072501,17,B5_GEa_F030_R1.txt,0,0,Ethanol,37.5
160,1,2026072501,18,B5_GMe_F080_R1.txt,1,3,Methane,200.0
160,1,2026072501,22,B5_GCO_F030_R2.txt,3,1,CO,75.0
160,1,2026072501,23,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,1,2026072501,27,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,30,B5_GMe_F010_R2.txt,4,3,Methane,25.0
160,1,2026072501,31,B5_GEa_F060_R1.txt,1,0,Ethanol,75.0
160,1,2026072501,32,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,1,2026072501,33,B5_GEa_F090_R2.txt,4,0,Ethanol,112.5
160,1,2026072501,34,B5_GEy_F040_R1.txt,1,2,Ethylene,50.0
160,1,2026072501,35,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,41,B5_GCO_F040_R2.txt,3,1,CO,100.0
160,1,2026072501,44,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,1,2026072501,46,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,47,B5_GMe_F060_R2.txt,0,3,Methane,150.0
160,1,2026072501,48,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,49,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,54,B5_GMe_F020_R1.txt,4,3,Methane,50.0
160,1,2026072501,55,B5_GEa_F080_R1.txt,2,0,Ethanol,100.0
160,1,2026072501,56,B5_GEa_F040_R1.txt,2,0,Ethanol,50.0
160,1,2026072501,57,B5_GCO_F090_R1.txt,4,1,CO,225.0
160,1,2026072501,61,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,1,2026072501,63,B5_GMe_F070_R1.txt,0,3,Methane,175.0
160,1,2026072501,66,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,1,2026072501,68,B5_GMe_F020_R1.txt,4,3,Methane,50.0
160,1,2026072501,69,B5_GMe_F020_R1.txt,4,3,Methane,50.0
160,1,2026072501,70,B5_GMe_F090_R2.txt,3,3,Methane,225.0
160,1,2026072501,72,B5_GMe_F090_R2.txt,3,3,Methane,225.0
160,1,2026072501,73,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,1,2026072501,75,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,77,B5_GMe_F090_R2.txt,3,3,Methane,225.0
160,1,2026072501,83,B5_GMe_F010_R2.txt,4,3,Methane,25.0
160,1,2026072501,85,B5_GEa_F040_R1.txt,2,0,Ethanol,50.0
160,1,2026072501,87,B5_GMe_F030_R2.txt,2,3,Methane,75.0
160,1,2026072501,88,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,1,2026072501,90,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,91,B5_GEa_F090_R1.txt,3,0,Ethanol,112.5
160,1,2026072501,94,B5_GEa_F030_R1.txt,0,0,Ethanol,37.5
160,1,2026072501,95,B5_GEy_F050_R2.txt,0,2,Ethylene,62.5
160,1,2026072501,96,B5_GMe_F040_R1.txt,0,3,Methane,100.0
160,1,2026072501,97,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,1,2026072501,101,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,104,B5_GCO_F040_R2.txt,3,1,CO,100.0
160,1,2026072501,105,B5_GMe_F080_R1.txt,1,3,Methane,200.0
160,1,2026072501,106,B5_GCO_F080_R1.txt,4,1,CO,200.0
160,1,2026072501,107,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,1,2026072501,109,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,1,2026072501,112,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,113,B5_GEa_F090_R1.txt,3,0,Ethanol,112.5
160,1,2026072501,115,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,117,B5_GMe_F060_R2.txt,0,3,Methane,150.0
160,1,2026072501,122,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,1,2026072501,123,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,1,2026072501,125,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,126,B5_GCO_F020_R2.txt,1,1,CO,50.0
160,1,2026072501,127,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,1,2026072501,130,B5_GMe_F010_R2.txt,4,3,Methane,25.0
160,1,2026072501,132,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,133,B5_GEa_F090_R2.txt,4,0,Ethanol,112.5
160,1,2026072501,136,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,137,B5_GCO_F030_R2.txt,3,1,CO,75.0
160,1,2026072501,140,B5_GCO_F070_R2.txt,2,1,CO,175.0
160,1,2026072501,143,B5_GCO_F090_R1.txt,4,1,CO,225.0
160,1,2026072501,145,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,1,2026072501,149,B5_GEa_F020_R2.txt,2,0,Ethanol,25.0
160,1,2026072501,150,B5_GEy_F070_R1.txt,1,2,Ethylene,87.5
160,1,2026072501,151,B5_GEy_F070_R1.txt,1,2,Ethylene,87.5
160,1,2026072501,152,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,154,B5_GEy_F080_R2.txt,3,2,Ethylene,100.0
160,1,2026072501,155,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,1,2026072501,156,B5_GEa_F060_R1.txt,1,0,Ethanol,75.0
160,1,2026072501,159,B5_GEy_F060_R2.txt,2,2,Ethylene,75.0
160,1,2026072501,162,B5_GEa_F030_R1.txt,0,0,Ethanol,37.5
160,1,2026072501,165,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,166,B5_GEy_F080_R2.txt,3,2,Ethylene,100.0
160,1,2026072501,167,B5_GEa_F090_R2.txt,4,0,Ethanol,112.5
160,1,2026072501,171,B5_GCO_F020_R2.txt,1,1,CO,50.0
160,1,2026072501,175,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,1,2026072501,177,B5_GEy_F050_R2.txt,0,2,Ethylene,62.5
160,1,2026072501,180,B5_GCO_F070_R2.txt,2,1,CO,175.0
160,1,2026072501,182,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,183,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,1,2026072501,184,B5_GEy_F040_R1.txt,1,2,Ethylene,50.0
160,1,2026072501,185,B5_GEy_F070_R1.txt,1,2,Ethylene,87.5
160,1,2026072501,191,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,1,2026072501,192,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,1,2026072501,193,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,1,2026072501,194,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,1,2026072501,195,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,1,2026072501,196,B5_GCO_F010_R1.txt,0,1,CO,25.0
160,1,2026072501,202,B5_GMe_F020_R1.txt,4,3,Methane,50.0
160,1,2026072501,203,B5_GEy_F040_R1.txt,1,2,Ethylene,50.0
160,1,2026072501,204,B5_GEy_F090_R1.txt,3,2,Ethylene,112.5
160,1,2026072501,207,B5_GEy_F010_R2.txt,1,2,Ethylene,12.5
160,1,2026072501,209,B5_GEy_F070_R1.txt,1,2,Ethylene,87.5
160,1,2026072501,211,B5_GMe_F020_R1.txt,4,3,Methane,50.0
160,1,2026072501,212,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,1,2026072501,213,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,215,B5_GEa_F100_R2.txt,2,0,Ethanol,125.0
160,1,2026072501,216,B5_GMe_F060_R2.txt,0,3,Methane,150.0
160,1,2026072501,217,B5_GCO_F090_R1.txt,4,1,CO,225.0
160,1,2026072501,221,B5_GEy_F010_R2.txt,1,2,Ethylene,12.5
160,1,2026072501,224,B5_GEy_F100_R2.txt,2,2,Ethylene,125.0
160,1,2026072501,229,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,1,2026072501,230,B5_GMe_F050_R2.txt,2,3,Methane,125.0
160,1,2026072501,231,B5_GEy_F080_R2.txt,3,2,Ethylene,100.0
160,1,2026072501,232,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,234,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,235,B5_GEa_F090_R1.txt,3,0,Ethanol,112.5
160,1,2026072501,238,B5_GCO_F080_R1.txt,4,1,CO,200.0
160,1,2026072501,243,B5_GEy_F050_R2.txt,0,2,Ethylene,62.5
160,1,2026072501,244,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,1,2026072501,245,B5_GCO_F080_R1.txt,4,1,CO,200.0
160,1,2026072501,246,B5_GEa_F090_R2.txt,4,0,Ethanol,112.5
160,1,2026072501,249,B5_GEa_F070_R1.txt,4,0,Ethanol,87.5
160,1,2026072501,253,B5_GEa_F100_R2.txt,2,0,Ethanol,125.0
160,1,2026072501,256,B5_GMe_F040_R1.txt,0,3,Methane,100.0
160,1,2026072501,261,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,1,2026072501,262,B5_GMe_F070_R1.txt,0,3,Methane,175.0
160,1,2026072501,263,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,1,2026072501,264,B5_GMe_F040_R1.txt,0,3,Methane,100.0
160,1,2026072501,266,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,1,2026072501,269,B5_GEa_F050_R2.txt,0,0,Ethanol,62.5
160,1,2026072501,271,B5_GEa_F100_R2.txt,2,0,Ethanol,125.0
160,1,2026072501,273,B5_GEa_F070_R1.txt,4,0,Ethanol,87.5
160,1,2026072501,274,B5_GMe_F090_R2.txt,3,3,Methane,225.0
160,1,2026072501,277,B5_GEy_F060_R2.txt,2,2,Ethylene,75.0
160,1,2026072501,278,B5_GCO_F020_R2.txt,1,1,CO,50.0
160,1,2026072501,279,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,280,B5_GEa_F080_R2.txt,0,0,Ethanol,100.0
160,1,2026072501,283,B5_GEy_F060_R2.txt,2,2,Ethylene,75.0
160,1,2026072501,284,B5_GCO_F040_R2.txt,3,1,CO,100.0
160,1,2026072501,287,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,1,2026072501,288,B5_GEa_F030_R1.txt,0,0,Ethanol,37.5
160,1,2026072501,291,B5_GCO_F050_R2.txt,2,1,CO,125.0
160,1,2026072501,292,B5_GEy_F030_R1.txt,4,2,Ethylene,37.5
160,1,2026072501,293,B5_GEy_F050_R2.txt,0,2,Ethylene,62.5
160,1,2026072501,294,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,1,2026072501,296,B5_GCO_F010_R2.txt,3,1,CO,25.0
160,1,2026072501,297,B5_GEy_F020_R2.txt,4,2,Ethylene,25.0
160,1,2026072501,300,B5_GMe_F030_R1.txt,1,3,Methane,75.0
160,1,2026072501,303,B5_GEa_F060_R1.txt,1,0,Ethanol,75.0
160,1,2026072501,305,B5_GCO_F090_R1.txt,4,1,CO,225.0
160,1,2026072501,306,B5_GCO_F010_R1.txt,0,1,CO,25.0
160,1,2026072501,307,B5_GEa_F070_R1.txt,4,0,Ethanol,87.5
160,1,2026072501,308,B5_GEa_F010_R1.txt,3,0,Ethanol,12.5
160,1,2026072501,309,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,1,2026072501,312,B5_GEy_F020_R2.txt,4,2,Ethylene,25.0
160,1,2026072501,313,B5_GCO_F070_R2.txt,2,1,CO,175.0
160,1,2026072501,317,B5_GEa_F100_R2.txt,2,0,Ethanol,125.0
160,1,2026072501,319,B5_GMe_F080_R1.txt,1,3,Methane,200.0
160,2,2026072502,0,B5_GCO_F090_R2.txt,2,1,CO,225.0
160,2,2026072502,1,B5_GEa_F070_R2.txt,3,0,Ethanol,87.5
160,2,2026072502,2,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,7,B5_GCO_F020_R2.txt,3,1,CO,50.0
160,2,2026072502,8,B5_GEy_F010_R2.txt,4,2,Ethylene,12.5
160,2,2026072502,10,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,14,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,15,B5_GMe_F040_R1.txt,4,3,Methane,100.0
160,2,2026072502,16,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,2,2026072502,18,B5_GMe_F080_R1.txt,3,3,Methane,200.0
160,2,2026072502,20,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,2,2026072502,22,B5_GCO_F030_R2.txt,4,1,CO,75.0
160,2,2026072502,24,B5_GEy_F060_R1.txt,1,2,Ethylene,75.0
160,2,2026072502,25,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,26,B5_GEa_F100_R1.txt,0,0,Ethanol,125.0
160,2,2026072502,27,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,30,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,2,2026072502,31,B5_GEa_F060_R1.txt,4,0,Ethanol,75.0
160,2,2026072502,32,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,2,2026072502,38,B5_GCO_F050_R1.txt,2,1,CO,125.0
160,2,2026072502,41,B5_GCO_F040_R2.txt,0,1,CO,100.0
160,2,2026072502,42,B5_GEy_F040_R2.txt,4,2,Ethylene,50.0
160,2,2026072502,43,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,44,B5_GEa_F020_R2.txt,3,0,Ethanol,25.0
160,2,2026072502,45,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,47,B5_GMe_F060_R2.txt,2,3,Methane,150.0
160,2,2026072502,48,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,49,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,53,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,2,2026072502,55,B5_GEa_F080_R1.txt,4,0,Ethanol,100.0
160,2,2026072502,56,B5_GEa_F040_R1.txt,2,0,Ethanol,50.0
160,2,2026072502,60,B5_GEy_F040_R2.txt,4,2,Ethylene,50.0
160,2,2026072502,63,B5_GMe_F070_R1.txt,4,3,Methane,175.0
160,2,2026072502,64,B5_GEa_F030_R2.txt,0,0,Ethanol,37.5
160,2,2026072502,66,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,2,2026072502,71,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,73,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,2,2026072502,74,B5_GEy_F030_R2.txt,1,2,Ethylene,37.5
160,2,2026072502,75,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,83,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,2,2026072502,84,B5_GMe_F090_R1.txt,4,3,Methane,225.0
160,2,2026072502,85,B5_GEa_F040_R1.txt,2,0,Ethanol,50.0
160,2,2026072502,86,B5_GCO_F050_R1.txt,2,1,CO,125.0
160,2,2026072502,87,B5_GMe_F030_R2.txt,4,3,Methane,75.0
160,2,2026072502,88,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,2,2026072502,89,B5_GEa_F070_R2.txt,3,0,Ethanol,87.5
160,2,2026072502,91,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,2,2026072502,92,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,2,2026072502,95,B5_GEy_F050_R2.txt,2,2,Ethylene,62.5
160,2,2026072502,96,B5_GMe_F040_R1.txt,4,3,Methane,100.0
160,2,2026072502,97,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,2,2026072502,98,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,99,B5_GEy_F060_R1.txt,1,2,Ethylene,75.0
160,2,2026072502,101,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,103,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,104,B5_GCO_F040_R2.txt,0,1,CO,100.0
160,2,2026072502,105,B5_GMe_F080_R1.txt,3,3,Methane,200.0
160,2,2026072502,106,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,2,2026072502,109,B5_GEa_F020_R2.txt,3,0,Ethanol,25.0
160,2,2026072502,111,B5_GCO_F050_R1.txt,2,1,CO,125.0
160,2,2026072502,112,B5_GEa_F080_R2.txt,1,0,Ethanol,100.0
160,2,2026072502,113,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,2,2026072502,114,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,2,2026072502,115,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,117,B5_GMe_F060_R2.txt,2,3,Methane,150.0
160,2,2026072502,118,B5_GEa_F030_R2.txt,0,0,Ethanol,37.5
160,2,2026072502,120,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,2,2026072502,121,B5_GEy_F040_R2.txt,4,2,Ethylene,50.0
160,2,2026072502,122,B5_GEy_F100_R1.txt,0,2,Ethylene,125.0
160,2,2026072502,123,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,2,2026072502,124,B5_GEa_F070_R2.txt,3,0,Ethanol,87.5
160,2,2026072502,126,B5_GCO_F020_R2.txt,3,1,CO,50.0
160,2,2026072502,127,B5_GMe_F100_R1.txt,0,3,Methane,250.0
160,2,2026072502,130,B5_GMe_F010_R2.txt,2,3,Methane,25.0
160,2,2026072502,137,B5_GCO_F030_R2.txt,4,1,CO,75.0
160,2,2026072502,140,B5_GCO_F070_R2.txt,1,1,CO,175.0
160,2,2026072502,145,B5_GEa_F010_R1.txt,2,0,Ethanol,12.5
160,2,2026072502,149,B5_GEa_F020_R2.txt,3,0,Ethanol,25.0
160,2,2026072502,150,B5_GEy_F070_R1.txt,3,2,Ethylene,87.5
160,2,2026072502,151,B5_GEy_F070_R1.txt,3,2,Ethylene,87.5
160,2,2026072502,154,B5_GEy_F080_R2.txt,2,2,Ethylene,100.0
160,2,2026072502,155,B5_GEy_F090_R1.txt,0,2,Ethylene,112.5
160,2,2026072502,156,B5_GEa_F060_R1.txt,4,0,Ethanol,75.0
160,2,2026072502,158,B5_GEa_F100_R1.txt,0,0,Ethanol,125.0
160,2,2026072502,163,B5_GEa_F100_R1.txt,0,0,Ethanol,125.0
160,2,2026072502,165,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,166,B5_GEy_F080_R2.txt,2,2,Ethylene,100.0
160,2,2026072502,169,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,2,2026072502,171,B5_GCO_F020_R2.txt,3,1,CO,50.0
160,2,2026072502,174,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,177,B5_GEy_F050_R2.txt,2,2,Ethylene,62.5
160,2,2026072502,180,B5_GCO_F070_R2.txt,1,1,CO,175.0
160,2,2026072502,181,B5_GEa_F030_R2.txt,0,0,Ethanol,37.5
160,2,2026072502,182,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,183,B5_GMe_F050_R2.txt,1,3,Methane,125.0
160,2,2026072502,185,B5_GEy_F070_R1.txt,3,2,Ethylene,87.5
160,2,2026072502,187,B5_GEa_F070_R2.txt,3,0,Ethanol,87.5
160,2,2026072502,191,B5_GCO_F100_R2.txt,1,1,CO,250.0
160,2,2026072502,192,B5_GEy_F090_R1.txt,0,2,Ethylene,112.5
160,2,2026072502,193,B5_GEy_F090_R1.txt,0,2,Ethylene,112.5
160,2,2026072502,194,B5_GMe_F050_R2.txt,1,3,Methane,125.0
160,2,2026072502,196,B5_GCO_F010_R1.txt,0,1,CO,25.0
160,2,2026072502,199,B5_GMe_F090_R1.txt,4,3,Methane,225.0
160,2,2026072502,200,B5_GCO_F050_R1.txt,2,1,CO,125.0
160,2,2026072502,201,B5_GCO_F090_R2.txt,2,1,CO,225.0
160,2,2026072502,204,B5_GEy_F090_R1.txt,0,2,Ethylene,112.5
160,2,2026072502,207,B5_GEy_F010_R2.txt,4,2,Ethylene,12.5
160,2,2026072502,209,B5_GEy_F070_R1.txt,3,2,Ethylene,87.5
160,2,2026072502,210,B5_GEy_F040_R2.txt,4,2,Ethylene,50.0
160,2,2026072502,212,B5_GCO_F060_R1.txt,3,1,CO,150.0
160,2,2026072502,216,B5_GMe_F060_R2.txt,2,3,Methane,150.0
160,2,2026072502,221,B5_GEy_F010_R2.txt,4,2,Ethylene,12.5
160,2,2026072502,222,B5_GEy_F060_R1.txt,1,2,Ethylene,75.0
160,2,2026072502,223,B5_GCO_F030_R1.txt,2,1,CO,75.0
160,2,2026072502,227,B5_GMe_F020_R2.txt,3,3,Methane,50.0
160,2,2026072502,229,B5_GMe_F050_R2.txt,1,3,Methane,125.0
160,2,2026072502,230,B5_GMe_F050_R2.txt,1,3,Methane,125.0
160,2,2026072502,231,B5_GEy_F080_R2.txt,2,2,Ethylene,100.0
160,2,2026072502,232,B5_GMe_F030_R1.txt,0,3,Methane,75.0
160,2,2026072502,233,B5_GEa_F030_R2.txt,0,0,Ethanol,37.5
160,2,2026072502,235,B5_GEa_F090_R1.txt,0,0,Ethanol,112.5
160,2,2026072502,237,B5_GMe_F010_R1.txt,4,3,Methane,25.0
160,2,2026072502,238,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,2,2026072502,239,B5_GEy_F060_R1.txt,1,2,Ethylene,75.0
160,2,2026072502,240,B5_GEy_F020_R1.txt,3,2,Ethylene,25.0
160,2,2026072502,243,B5_GEy_F050_R2.txt,2,2,Ethylene,62.5
160,2,2026072502,244,B5_GEa_F050_R2.txt,4,0,Ethanol,62.5
160,2,2026072502,245,B5_GCO_F080_R1.txt,1,1,CO,200.0
160,2,2026072502,251,B5_GCO_F090_R2.txt,2,1,CO,225.0
160,2,2026072502,256,B5_GMe_F040_R1.txt,4,3,Methane,100.0
160,2,2026072502,262,B5_GMe_F070_R1.txt,4,3,Methane,175.0
160,2,2026072502,263,B5_GEa_F010_R1.txt,2,0,Ethanol,12.5
