experiment,classifier_checkpoint,dataset,sample_index,true_class,pred_class,gas,true_ppm,filename,repeat_id,phase,phase_label_meta,window_start_s,route_correct,pipeline_pred_ppm,oracle_pred_ppm
B_OLD_CKPT_NEW_DATA,OLD,NEW,1145,0,0,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,65.0,1,12.689753279504217,12.689753279504217
B_OLD_CKPT_NEW_DATA,OLD,NEW,1146,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,90.0,1,248.73396673351004,248.73396673351004
B_OLD_CKPT_NEW_DATA,OLD,NEW,1147,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,60.0,1,172.14922044203666,172.14922044203666
B_OLD_CKPT_NEW_DATA,OLD,NEW,1148,1,1,CO,25.0,B5_GCO_F010_R2.txt,2,2,late,160.0,1,25.0,25.0
B_OLD_CKPT_NEW_DATA,OLD,NEW,1149,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,70.0,1,73.71250899785439,73.71250899785439
B_OLD_CKPT_NEW_DATA,OLD,NEW,1150,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,85.0,1,62.35224133814333,62.35224133814333
B_OLD_CKPT_NEW_DATA,OLD,NEW,1151,3,1,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,85.0,0,25.0,58.7554182113305
B_OLD_CKPT_NEW_DATA,OLD,NEW,1152,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,135.0,1,173.95092237267903,173.95092237267903
B_OLD_CKPT_NEW_DATA,OLD,NEW,1153,1,1,CO,200.0,B5_GCO_F080_R2.txt,2,2,late,155.0,1,222.70267379723134,222.70267379723134
B_OLD_CKPT_NEW_DATA,OLD,NEW,1154,3,3,Methane,150.0,B5_GMe_F060_R1.txt,1,2,late,140.0,1,156.5377407256734,156.5377407256734
B_OLD_CKPT_NEW_DATA,OLD,NEW,1155,3,3,Methane,200.0,B5_GMe_F080_R1.txt,1,2,late,140.0,1,167.9404546068015,167.9404546068015
B_OLD_CKPT_NEW_DATA,OLD,NEW,1156,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,95.0,1,55.40817028368071,55.40817028368071
B_OLD_CKPT_NEW_DATA,OLD,NEW,1157,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,120.0,1,52.292822047361426,52.292822047361426
B_OLD_CKPT_NEW_DATA,OLD,NEW,1158,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,155.0,1,67.34925554285256,67.34925554285256
B_OLD_CKPT_NEW_DATA,OLD,NEW,1159,1,1,CO,125.0,B5_GCO_F050_R2.txt,2,2,late,115.0,1,133.26051058201702,133.26051058201702
B_OLD_CKPT_NEW_DATA,OLD,NEW,1160,3,3,Methane,175.0,B5_GMe_F070_R1.txt,1,2,late,115.0,1,173.5575840757674,173.5575840757674
B_OLD_CKPT_NEW_DATA,OLD,NEW,1161,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,65.0,1,12.5,12.5
B_OLD_CKPT_NEW_DATA,OLD,NEW,1162,3,1,Methane,225.0,B5_GMe_F090_R1.txt,1,2,late,125.0,0,25.0,78.39730513314991
B_OLD_CKPT_NEW_DATA,OLD,NEW,1163,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,150.0,1,29.55801654214551,29.55801654214551
B_OLD_CKPT_NEW_DATA,OLD,NEW,1164,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,105.0,1,54.8280536347631,54.8280536347631
B_OLD_CKPT_NEW_DATA,OLD,NEW,1165,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,90.0,1,98.27411181880184,98.27411181880184
B_OLD_CKPT_NEW_DATA,OLD,NEW,1166,0,0,Ethanol,112.5,B5_GEa_F090_R2.txt,2,2,late,155.0,1,103.86703107037467,103.86703107037467
B_OLD_CKPT_NEW_DATA,OLD,NEW,1167,3,3,Methane,200.0,B5_GMe_F080_R2.txt,2,2,late,150.0,1,194.8541997487666,194.8541997487666
B_OLD_CKPT_NEW_DATA,OLD,NEW,1168,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,105.0,1,109.77297342050704,109.77297342050704
B_OLD_CKPT_NEW_DATA,OLD,NEW,1169,0,0,Ethanol,87.5,B5_GEa_F070_R2.txt,2,2,late,65.0,1,78.63256089479763,78.63256089479763
B_OLD_CKPT_NEW_DATA,OLD,NEW,1170,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,100.0,1,176.24149311681518,176.24149311681518
B_OLD_CKPT_NEW_DATA,OLD,NEW,1171,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,80.0,1,53.75540960362181,53.75540960362181
B_OLD_CKPT_NEW_DATA,OLD,NEW,1172,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,140.0,1,46.7656261963227,46.7656261963227
B_OLD_CKPT_NEW_DATA,OLD,NEW,1173,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,115.0,1,105.94833507101868,105.94833507101868
B_OLD_CKPT_NEW_DATA,OLD,NEW,1174,1,1,CO,25.0,B5_GCO_F010_R2.txt,2,2,late,60.0,1,25.0,25.0
B_OLD_CKPT_NEW_DATA,OLD,NEW,1175,3,3,Methane,200.0,B5_GMe_F080_R1.txt,1,2,late,145.0,1,149.57559110734724,149.57559110734724
B_OLD_CKPT_NEW_DATA,OLD,NEW,1176,2,2,Ethylene,75.0,B5_GEy_F060_R1.txt,1,2,late,105.0,1,78.87845790494382,78.87845790494382
B_OLD_CKPT_NEW_DATA,OLD,NEW,1177,2,2,Ethylene,12.5,B5_GEy_F010_R2.txt,2,2,late,145.0,1,12.5,12.5
B_OLD_CKPT_NEW_DATA,OLD,NEW,1178,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,80.0,1,90.56556675395854,90.56556675395854
B_OLD_CKPT_NEW_DATA,OLD,NEW,1179,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,150.0,1,70.64341455449456,70.64341455449456
B_OLD_CKPT_NEW_DATA,OLD,NEW,1180,0,0,Ethanol,37.5,B5_GEa_F030_R2.txt,2,2,late,140.0,1,44.79981889885833,44.79981889885833
B_OLD_CKPT_NEW_DATA,OLD,NEW,1181,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,120.0,1,86.97231359593732,86.97231359593732
B_OLD_CKPT_NEW_DATA,OLD,NEW,1182,3,2,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,60.0,0,125.0,72.51766525658402
B_OLD_CKPT_NEW_DATA,OLD,NEW,1183,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,80.0,1,46.38602978471434,46.38602978471434
B_OLD_CKPT_NEW_DATA,OLD,NEW,1184,3,3,Methane,50.0,B5_GMe_F020_R2.txt,2,2,late,145.0,1,76.6242778189246,76.6242778189246
B_OLD_CKPT_NEW_DATA,OLD,NEW,1185,0,0,Ethanol,112.5,B5_GEa_F090_R2.txt,2,2,late,130.0,1,107.6128033909846,107.6128033909846
B_OLD_CKPT_NEW_DATA,OLD,NEW,1186,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,75.0,1,108.40130881656778,108.40130881656778
B_OLD_CKPT_NEW_DATA,OLD,NEW,1187,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,60.0,1,122.00886721747621,122.00886721747621
B_OLD_CKPT_NEW_DATA,OLD,NEW,1188,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,95.0,1,174.15789087577232,174.15789087577232
B_OLD_CKPT_NEW_DATA,OLD,NEW,1189,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,125.0,1,24.855116451228852,24.855116451228852
B_OLD_CKPT_NEW_DATA,OLD,NEW,1190,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,80.0,1,111.24789171180336,111.24789171180336
B_OLD_CKPT_NEW_DATA,OLD,NEW,1191,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,160.0,1,12.5,12.5
B_OLD_CKPT_NEW_DATA,OLD,NEW,1192,3,3,Methane,250.0,B5_GMe_F100_R1.txt,1,2,late,155.0,1,178.69106629517347,178.69106629517347
B_OLD_CKPT_NEW_DATA,OLD,NEW,1193,2,2,Ethylene,75.0,B5_GEy_F060_R2.txt,2,2,late,85.0,1,75.58451504057828,75.58451504057828
B_OLD_CKPT_NEW_DATA,OLD,NEW,1194,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,150.0,1,61.98983464286624,61.98983464286624
B_OLD_CKPT_NEW_DATA,OLD,NEW,1195,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,115.0,1,76.75402551081373,76.75402551081373
B_OLD_CKPT_NEW_DATA,OLD,NEW,1196,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,95.0,1,92.19284907649327,92.19284907649327
B_OLD_CKPT_NEW_DATA,OLD,NEW,1197,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,85.0,1,100.85787807038815,100.85787807038815
B_OLD_CKPT_NEW_DATA,OLD,NEW,1198,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,130.0,1,64.99959879848153,64.99959879848153
B_OLD_CKPT_NEW_DATA,OLD,NEW,1199,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,90.0,1,112.19854383853101,112.19854383853101
B_OLD_CKPT_NEW_DATA,OLD,NEW,1200,2,2,Ethylene,25.0,B5_GEy_F020_R1.txt,1,2,late,100.0,1,27.541744035342653,27.541744035342653
B_OLD_CKPT_NEW_DATA,OLD,NEW,1201,2,2,Ethylene,12.5,B5_GEy_F010_R1.txt,1,2,late,150.0,1,12.5,12.5
B_OLD_CKPT_NEW_DATA,OLD,NEW,1202,2,2,Ethylene,62.5,B5_GEy_F050_R2.txt,2,2,late,145.0,1,61.593019652456476,61.593019652456476
B_OLD_CKPT_NEW_DATA,OLD,NEW,1203,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,75.0,1,61.89457809920955,61.89457809920955
B_OLD_CKPT_NEW_DATA,OLD,NEW,1204,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,125.0,1,110.070456625865,110.070456625865
B_OLD_CKPT_NEW_DATA,OLD,NEW,1205,3,3,Methane,250.0,B5_GMe_F100_R1.txt,1,2,late,110.0,1,203.31939456373885,203.31939456373885
B_OLD_CKPT_NEW_DATA,OLD,NEW,1206,2,2,Ethylene,100.0,B5_GEy_F080_R2.txt,2,2,late,145.0,1,98.4402748103052,98.4402748103052
B_OLD_CKPT_NEW_DATA,OLD,NEW,1207,3,3,Methane,25.0,B5_GMe_F010_R1.txt,1,2,late,115.0,1,37.419838878815725,37.419838878815725
B_OLD_CKPT_NEW_DATA,OLD,NEW,1208,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,130.0,1,105.39071096806202,105.39071096806202
B_OLD_CKPT_NEW_DATA,OLD,NEW,1209,3,3,Methane,75.0,B5_GMe_F030_R2.txt,2,2,late,75.0,1,99.00409492400068,99.00409492400068
B_OLD_CKPT_NEW_DATA,OLD,NEW,1210,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,95.0,1,212.31632096039954,212.31632096039954
B_OLD_CKPT_NEW_DATA,OLD,NEW,1211,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,115.0,1,109.90725166950257,109.90725166950257
B_OLD_CKPT_NEW_DATA,OLD,NEW,1212,1,1,CO,125.0,B5_GCO_F050_R2.txt,2,2,late,135.0,1,147.61175799528573,147.61175799528573
B_OLD_CKPT_NEW_DATA,OLD,NEW,1213,2,2,Ethylene,12.5,B5_GEy_F010_R2.txt,2,2,late,150.0,1,12.5,12.5
B_OLD_CKPT_NEW_DATA,OLD,NEW,1214,3,3,Methane,125.0,B5_GMe_F050_R1.txt,1,2,late,105.0,1,150.12194687314943,150.12194687314943
B_OLD_CKPT_NEW_DATA,OLD,NEW,1215,1,1,CO,225.0,B5_GCO_F090_R1.txt,1,2,late,140.0,1,235.8676309243638,235.8676309243638
B_OLD_CKPT_NEW_DATA,OLD,NEW,1216,1,1,CO,175.0,B5_GCO_F070_R2.txt,2,2,late,125.0,1,179.89504261351547,179.89504261351547
B_OLD_CKPT_NEW_DATA,OLD,NEW,1217,0,0,Ethanol,12.5,B5_GEa_F010_R2.txt,2,2,late,135.0,1,14.165021281893821,14.165021281893821
B_OLD_CKPT_NEW_DATA,OLD,NEW,1218,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,150.0,1,84.30143256159741,84.30143256159741
B_OLD_CKPT_NEW_DATA,OLD,NEW,1219,1,1,CO,75.0,B5_GCO_F030_R2.txt,2,2,late,145.0,1,62.69473296970395,62.69473296970395
B_OLD_CKPT_NEW_DATA,OLD,NEW,1220,1,1,CO,175.0,B5_GCO_F070_R2.txt,2,2,late,135.0,1,192.41877282626604,192.41877282626604
B_OLD_CKPT_NEW_DATA,OLD,NEW,1221,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,115.0,1,110.38149725638934,110.38149725638934
B_OLD_CKPT_NEW_DATA,OLD,NEW,1222,0,0,Ethanol,75.0,B5_GEa_F060_R1.txt,1,2,late,65.0,1,82.75636986405232,82.75636986405232
B_OLD_CKPT_NEW_DATA,OLD,NEW,1223,2,2,Ethylene,25.0,B5_GEy_F020_R2.txt,2,2,late,80.0,1,26.147157080356706,26.147157080356706
B_OLD_CKPT_NEW_DATA,OLD,NEW,1224,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,100.0,1,93.70072382398851,93.70072382398851
B_OLD_CKPT_NEW_DATA,OLD,NEW,1225,3,3,Methane,200.0,B5_GMe_F080_R1.txt,1,2,late,105.0,1,202.10546543207354,202.10546543207354
B_OLD_CKPT_NEW_DATA,OLD,NEW,1226,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,90.0,1,96.0435833978101,96.0435833978101
B_OLD_CKPT_NEW_DATA,OLD,NEW,1227,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,135.0,1,171.9100823544997,171.9100823544997
B_OLD_CKPT_NEW_DATA,OLD,NEW,1228,2,2,Ethylene,50.0,B5_GEy_F040_R1.txt,1,2,late,60.0,1,45.17959771856593,45.17959771856593
B_OLD_CKPT_NEW_DATA,OLD,NEW,1229,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,110.0,1,189.47847439682187,189.47847439682187
B_OLD_CKPT_NEW_DATA,OLD,NEW,1230,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,80.0,1,75.7330853251703,75.7330853251703
B_OLD_CKPT_NEW_DATA,OLD,NEW,1231,3,3,Methane,75.0,B5_GMe_F030_R1.txt,1,2,late,155.0,1,65.89501717177966,65.89501717177966
B_OLD_CKPT_NEW_DATA,OLD,NEW,1232,3,3,Methane,175.0,B5_GMe_F070_R1.txt,1,2,late,70.0,1,180.5341118720997,180.5341118720997
B_OLD_CKPT_NEW_DATA,OLD,NEW,1233,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,80.0,1,115.48268871421287,115.48268871421287
B_OLD_CKPT_NEW_DATA,OLD,NEW,1234,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,80.0,1,166.0594170579598,166.0594170579598
B_OLD_CKPT_NEW_DATA,OLD,NEW,1235,2,2,Ethylene,37.5,B5_GEy_F030_R1.txt,1,2,late,95.0,1,40.05094711536519,40.05094711536519
B_OLD_CKPT_NEW_DATA,OLD,NEW,1236,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,130.0,1,86.54230401526712,86.54230401526712
B_OLD_CKPT_NEW_DATA,OLD,NEW,1237,1,1,CO,250.0,B5_GCO_F100_R1.txt,1,2,late,70.0,1,232.8459437210297,232.8459437210297
B_OLD_CKPT_NEW_DATA,OLD,NEW,1238,1,1,CO,100.0,B5_GCO_F040_R2.txt,2,2,late,145.0,1,101.79914428661765,101.79914428661765
B_OLD_CKPT_NEW_DATA,OLD,NEW,1239,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,105.0,1,48.20085873328374,48.20085873328374
B_OLD_CKPT_NEW_DATA,OLD,NEW,1240,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,160.0,1,184.2946858497342,184.2946858497342
B_OLD_CKPT_NEW_DATA,OLD,NEW,1241,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,160.0,1,123.94917122131264,123.94917122131264
B_OLD_CKPT_NEW_DATA,OLD,NEW,1242,2,2,Ethylene,50.0,B5_GEy_F040_R2.txt,2,2,late,65.0,1,51.99546755271807,51.99546755271807
B_OLD_CKPT_NEW_DATA,OLD,NEW,1243,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,150.0,1,60.69519202486646,60.69519202486646
B_OLD_CKPT_NEW_DATA,OLD,NEW,1244,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,155.0,1,75.87812880106574,75.87812880106574
B_OLD_CKPT_NEW_DATA,OLD,NEW,1245,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,120.0,1,235.96230087441467,235.96230087441467
B_OLD_CKPT_NEW_DATA,OLD,NEW,1246,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,145.0,1,81.42805112131195,81.42805112131195
B_OLD_CKPT_NEW_DATA,OLD,NEW,1247,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,125.0,1,39.53689192122455,39.53689192122455
B_OLD_CKPT_NEW_DATA,OLD,NEW,1248,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,70.0,1,51.154106618065214,51.154106618065214
B_OLD_CKPT_NEW_DATA,OLD,NEW,1249,0,0,Ethanol,112.5,B5_GEa_F090_R1.txt,1,2,late,80.0,1,105.59152879618671,105.59152879618671
B_OLD_CKPT_NEW_DATA,OLD,NEW,1250,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,130.0,1,180.51884747457484,180.51884747457484
B_OLD_CKPT_NEW_DATA,OLD,NEW,1251,1,1,CO,50.0,B5_GCO_F020_R2.txt,2,2,late,145.0,1,68.65478844393792,68.65478844393792
B_OLD_CKPT_NEW_DATA,OLD,NEW,1252,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,110.0,1,112.88189823626003,112.88189823626003
B_OLD_CKPT_NEW_DATA,OLD,NEW,1253,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,110.0,1,100.95968328276234,100.95968328276234
B_OLD_CKPT_NEW_DATA,OLD,NEW,1254,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,125.0,1,88.95601493129732,88.95601493129732
B_OLD_CKPT_NEW_DATA,OLD,NEW,1255,2,2,Ethylene,75.0,B5_GEy_F060_R1.txt,1,2,late,150.0,1,79.91510085936817,79.91510085936817
B_OLD_CKPT_NEW_DATA,OLD,NEW,1256,0,0,Ethanol,87.5,B5_GEa_F070_R1.txt,1,2,late,60.0,1,85.94766376600587,85.94766376600587
B_OLD_CKPT_NEW_DATA,OLD,NEW,1257,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,65.0,1,90.7788910823166,90.7788910823166
B_OLD_CKPT_NEW_DATA,OLD,NEW,1258,2,2,Ethylene,100.0,B5_GEy_F080_R2.txt,2,2,late,105.0,1,103.95327370442341,103.95327370442341
B_OLD_CKPT_NEW_DATA,OLD,NEW,1259,0,0,Ethanol,62.5,B5_GEa_F050_R1.txt,1,2,late,150.0,1,83.32228037133582,83.32228037133582
B_OLD_CKPT_NEW_DATA,OLD,NEW,1260,2,2,Ethylene,50.0,B5_GEy_F040_R1.txt,1,2,late,90.0,1,52.637327073548306,52.637327073548306
B_OLD_CKPT_NEW_DATA,OLD,NEW,1261,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,145.0,1,28.732977229004568,28.732977229004568
B_OLD_CKPT_NEW_DATA,OLD,NEW,1262,0,0,Ethanol,50.0,B5_GEa_F040_R1.txt,1,2,late,100.0,1,56.82400234970688,56.82400234970688
B_OLD_CKPT_NEW_DATA,OLD,NEW,1263,0,0,Ethanol,25.0,B5_GEa_F020_R1.txt,1,2,late,85.0,1,31.281131373460816,31.281131373460816
B_OLD_CKPT_NEW_DATA,OLD,NEW,1264,3,3,Methane,225.0,B5_GMe_F090_R2.txt,2,2,late,85.0,1,204.23044795635585,204.23044795635585
B_OLD_CKPT_NEW_DATA,OLD,NEW,1265,2,2,Ethylene,112.5,B5_GEy_F090_R2.txt,2,2,late,60.0,1,104.00937125147415,104.00937125147415
B_OLD_CKPT_NEW_DATA,OLD,NEW,1266,3,3,Methane,250.0,B5_GMe_F100_R2.txt,2,2,late,65.0,1,223.59567264948058,223.59567264948058
B_OLD_CKPT_NEW_DATA,OLD,NEW,1267,0,0,Ethanol,112.5,B5_GEa_F090_R2.txt,2,2,late,90.0,1,107.37037653114102,107.37037653114102
B_OLD_CKPT_NEW_DATA,OLD,NEW,1268,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,150.0,1,36.68185846255724,36.68185846255724
B_OLD_CKPT_NEW_DATA,OLD,NEW,1269,1,1,CO,100.0,B5_GCO_F040_R1.txt,1,2,late,75.0,1,96.13329806525219,96.13329806525219
B_OLD_CKPT_NEW_DATA,OLD,NEW,1270,0,0,Ethanol,125.0,B5_GEa_F100_R1.txt,1,2,late,160.0,1,105.39868956469888,105.39868956469888
B_OLD_CKPT_NEW_DATA,OLD,NEW,1271,1,1,CO,125.0,B5_GCO_F050_R2.txt,2,2,late,105.0,1,122.07332145153944,122.07332145153944
B_OLD_CKPT_NEW_DATA,OLD,NEW,1272,1,1,CO,50.0,B5_GCO_F020_R1.txt,1,2,late,80.0,1,45.239301029745235,45.239301029745235
B_OLD_CKPT_NEW_DATA,OLD,NEW,1273,2,2,Ethylene,112.5,B5_GEy_F090_R1.txt,1,2,late,95.0,1,113.41061289595201,113.41061289595201
B_OLD_CKPT_NEW_DATA,OLD,NEW,1274,2,2,Ethylene,100.0,B5_GEy_F080_R1.txt,1,2,late,95.0,1,101.63743311871191,101.63743311871191
B_OLD_CKPT_NEW_DATA,OLD,NEW,1275,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,100.0,1,163.7830396040196,163.7830396040196
B_OLD_CKPT_NEW_DATA,OLD,NEW,1276,0,0,Ethanol,50.0,B5_GEa_F040_R2.txt,2,2,late,120.0,1,50.1428140185318,50.1428140185318
B_OLD_CKPT_NEW_DATA,OLD,NEW,1277,0,0,Ethanol,125.0,B5_GEa_F100_R2.txt,2,2,late,135.0,1,115.02415152879504,115.02415152879504
B_OLD_CKPT_NEW_DATA,OLD,NEW,1278,2,2,Ethylene,87.5,B5_GEy_F070_R2.txt,2,2,late,160.0,1,96.4725323935285,96.4725323935285
B_OLD_CKPT_NEW_DATA,OLD,NEW,1279,0,0,Ethanol,62.5,B5_GEa_F050_R2.txt,2,2,late,155.0,1,66.69841148401066,66.69841148401066
B_OLD_CKPT_NEW_DATA,OLD,NEW,1280,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,120.0,1,114.55027287415572,114.55027287415572
B_OLD_CKPT_NEW_DATA,OLD,NEW,1281,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,70.0,1,88.72244105930177,88.72244105930177
B_OLD_CKPT_NEW_DATA,OLD,NEW,1282,3,3,Methane,175.0,B5_GMe_F070_R2.txt,2,2,late,135.0,1,175.1304697694572,175.1304697694572
B_OLD_CKPT_NEW_DATA,OLD,NEW,1283,3,3,Methane,100.0,B5_GMe_F040_R2.txt,2,2,late,130.0,1,91.75176192185246,91.75176192185246
B_OLD_CKPT_NEW_DATA,OLD,NEW,1284,3,3,Methane,250.0,B5_GMe_F100_R2.txt,2,2,late,160.0,1,206.8975392000827,206.8975392000827
B_OLD_CKPT_NEW_DATA,OLD,NEW,1285,3,3,Methane,100.0,B5_GMe_F040_R1.txt,1,2,late,130.0,1,119.70510030511362,119.70510030511362
B_OLD_CKPT_NEW_DATA,OLD,NEW,1286,2,2,Ethylene,125.0,B5_GEy_F100_R1.txt,1,2,late,155.0,1,125.0,125.0
B_OLD_CKPT_NEW_DATA,OLD,NEW,1287,3,3,Methane,25.0,B5_GMe_F010_R2.txt,2,2,late,105.0,1,31.22921993820232,31.22921993820232
B_OLD_CKPT_NEW_DATA,OLD,NEW,1288,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,60.0,1,74.75297284258549,74.75297284258549
B_OLD_CKPT_NEW_DATA,OLD,NEW,1289,1,1,CO,250.0,B5_GCO_F100_R2.txt,2,2,late,135.0,1,250.0,250.0
B_OLD_CKPT_NEW_DATA,OLD,NEW,1290,1,1,CO,175.0,B5_GCO_F070_R1.txt,1,2,late,150.0,1,141.05907905763218,141.05907905763218
B_OLD_CKPT_NEW_DATA,OLD,NEW,1291,0,0,Ethanol,37.5,B5_GEa_F030_R1.txt,1,2,late,115.0,1,47.44037930991135,47.44037930991135
B_OLD_CKPT_NEW_DATA,OLD,NEW,1292,0,0,Ethanol,25.0,B5_GEa_F020_R2.txt,2,2,late,110.0,1,28.44433714416217,28.44433714416217
B_OLD_CKPT_NEW_DATA,OLD,NEW,1293,3,3,Methane,50.0,B5_GMe_F020_R1.txt,1,2,late,105.0,1,75.99651481379401,75.99651481379401
B_OLD_CKPT_NEW_DATA,OLD,NEW,1294,1,1,CO,225.0,B5_GCO_F090_R1.txt,1,2,late,85.0,1,229.55010144720694,229.55010144720694
B_OLD_CKPT_NEW_DATA,OLD,NEW,1295,1,1,CO,225.0,B5_GCO_F090_R1.txt,1,2,late,135.0,1,244.05290796808242,244.05290796808242
B_OLD_CKPT_NEW_DATA,OLD,NEW,1296,3,3,Methane,125.0,B5_GMe_F050_R2.txt,2,2,late,115.0,1,158.943174340816,158.943174340816
B_OLD_CKPT_NEW_DATA,OLD,NEW,1297,2,2,Ethylene,37.5,B5_GEy_F030_R2.txt,2,2,late,60.0,1,41.01016267625789,41.01016267625789
B_OLD_CKPT_NEW_DATA,OLD,NEW,1298,0,0,Ethanol,100.0,B5_GEa_F080_R1.txt,1,2,late,80.0,1,90.22504014899067,90.22504014899067
B_OLD_CKPT_NEW_DATA,OLD,NEW,1299,1,1,CO,150.0,B5_GCO_F060_R2.txt,2,2,late,60.0,1,180.23917053826395,180.23917053826395
B_OLD_CKPT_NEW_DATA,OLD,NEW,1300,2,2,Ethylene,87.5,B5_GEy_F070_R2.txt,2,2,late,115.0,1,82.1671684455833,82.1671684455833
B_OLD_CKPT_NEW_DATA,OLD,NEW,1301,1,1,CO,225.0,B5_GCO_F090_R1.txt,1,2,late,60.0,1,235.75384827133766,235.75384827133766
B_OLD_CKPT_NEW_DATA,OLD,NEW,1302,0,0,Ethanol,100.0,B5_GEa_F080_R2.txt,2,2,late,160.0,1,93.06021096354682,93.06021096354682
B_OLD_CKPT_NEW_DATA,OLD,NEW,1303,1,1,CO,75.0,B5_GCO_F030_R1.txt,1,2,late,100.0,1,56.73185483733971,56.73185483733971
B_OLD_CKPT_NEW_DATA,OLD,NEW,1304,0,0,Ethanol,37.5,B5_GEa_F030_R2.txt,2,2,late,135.0,1,43.88556556720971,43.88556556720971
B_OLD_CKPT_NEW_DATA,OLD,NEW,1305,3,3,Methane,250.0,B5_GMe_F100_R2.txt,2,2,late,60.0,1,236.350310492404,236.350310492404
