preprocessing,client,sample_index,true_class,gas,true_ppm,oracle_pred_ppm,abs_error
timebin_short,C3,295,1,CO,175.0,179.61574892474448,4.61574892474448
timebin_short,C3,296,2,Ethylene,75.0,70.73985792365065,4.260142076349354
timebin_short,C3,297,2,Ethylene,87.5,84.32393153062785,3.1760684693721544
timebin_short,C3,298,2,Ethylene,125.0,119.57611534464296,5.423884655357043
timebin_short,C3,299,3,Methane,50.0,46.88579102177843,3.114208978221569
timebin_short,C3,300,3,Methane,125.0,126.63369913562308,1.6336991356230754
timebin_short,C3,301,2,Ethylene,87.5,94.13216486965538,6.632164869655384
timebin_short,C3,302,2,Ethylene,75.0,77.49987084652642,2.49987084652642
timebin_short,C3,303,2,Ethylene,25.0,28.71625806191402,3.7162580619140186
timebin_short,C3,304,0,Ethanol,112.5,104.58181612316064,7.918183876839365
timebin_short,C3,305,3,Methane,75.0,72.73904768494728,2.2609523150527195
timebin_short,C3,306,2,Ethylene,50.0,49.11218506888551,0.887814931114491
timebin_short,C3,307,1,CO,75.0,73.19838659707604,1.8016134029239623
timebin_short,C3,308,0,Ethanol,62.5,71.03858296133829,8.538582961338292
timebin_short,C3,309,1,CO,150.0,135.5155962058773,14.484403794122699
timebin_short,C3,310,1,CO,250.0,230.8017502838345,19.198249716165492
timebin_short,C3,311,0,Ethanol,50.0,55.61785685196095,5.617856851960951
timebin_short,C3,312,0,Ethanol,50.0,55.37292196573289,5.372921965732893
timebin_short,C3,313,3,Methane,100.0,99.01908931702724,0.9809106829727625
timebin_short,C3,314,1,CO,175.0,175.03582635115774,0.03582635115773769
timebin_short,C3,315,2,Ethylene,125.0,125.0,0.0
timebin_short,C3,316,0,Ethanol,125.0,113.42553654274938,11.574463457250616
timebin_short,C3,317,2,Ethylene,75.0,77.74813339373193,2.7481333937319334
timebin_short,C3,318,3,Methane,175.0,166.41807435486393,8.581925645136067
timebin_short,C3,319,3,Methane,25.0,26.321086548186166,1.321086548186166
timebin_short,C3,320,0,Ethanol,125.0,114.73927419114925,10.26072580885075
timebin_short,C3,321,3,Methane,75.0,74.07055662981928,0.9294433701807208
timebin_short,C3,322,0,Ethanol,25.0,17.99102900078542,7.008970999214579
timebin_short,C3,323,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,324,2,Ethylene,25.0,28.675809590013973,3.675809590013973
timebin_short,C3,325,2,Ethylene,75.0,75.75648832946773,0.7564883294677287
timebin_short,C3,326,2,Ethylene,62.5,62.5207285315208,0.020728531520802562
timebin_short,C3,327,0,Ethanol,75.0,78.20020147614697,3.2002014761469724
timebin_short,C3,328,1,CO,225.0,209.34891729560212,15.65108270439788
timebin_short,C3,329,2,Ethylene,37.5,34.54071309458268,2.959286905417322
timebin_short,C3,330,3,Methane,50.0,48.00531466356452,1.9946853364354808
timebin_short,C3,331,0,Ethanol,62.5,65.64657894816787,3.146578948167871
timebin_short,C3,332,3,Methane,50.0,46.50485394149722,3.495146058502783
timebin_short,C3,333,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,334,2,Ethylene,100.0,98.6671959315047,1.3328040684953066
timebin_short,C3,335,2,Ethylene,50.0,47.39921725973889,2.60078274026111
timebin_short,C3,336,0,Ethanol,100.0,101.13649658684538,1.1364965868453822
timebin_short,C3,337,2,Ethylene,100.0,100.2854330901838,0.28543309018380114
timebin_short,C3,338,1,CO,75.0,70.20668745621526,4.793312543784737
timebin_short,C3,339,3,Methane,75.0,74.84837981421478,0.15162018578521952
timebin_short,C3,340,3,Methane,225.0,220.2678151370325,4.7321848629675
timebin_short,C3,341,1,CO,75.0,42.40820497561717,32.59179502438283
timebin_short,C3,342,1,CO,225.0,200.40776169405777,24.59223830594223
timebin_short,C3,343,0,Ethanol,50.0,52.59214476406129,2.5921447640612882
timebin_short,C3,344,3,Methane,75.0,72.90072954015147,2.099270459848526
timebin_short,C3,345,3,Methane,25.0,30.70544116292639,5.705441162926391
timebin_short,C3,346,1,CO,25.0,25.0,0.0
timebin_short,C3,347,3,Methane,50.0,49.26115434557285,0.738845654427152
timebin_short,C3,348,3,Methane,25.0,25.377969544405374,0.37796954440537434
timebin_short,C3,349,3,Methane,100.0,103.94024866822667,3.9402486682266726
timebin_short,C3,350,1,CO,150.0,170.669900765661,20.669900765660998
timebin_short,C3,351,3,Methane,75.0,76.06786392862836,1.0678639286283556
timebin_short,C3,352,0,Ethanol,125.0,109.25972144310788,15.740278556892122
timebin_short,C3,353,2,Ethylene,112.5,117.3616287268708,4.861628726870805
timebin_short,C3,354,1,CO,100.0,96.59912041875087,3.4008795812491286
timebin_short,C3,355,3,Methane,225.0,227.2924122222408,2.292412222240813
timebin_short,C3,356,2,Ethylene,112.5,125.0,12.5
timebin_short,C3,357,0,Ethanol,37.5,40.06664168498283,2.5666416849828266
timebin_short,C3,358,1,CO,175.0,179.25219789815338,4.2521978981533834
timebin_short,C3,359,1,CO,50.0,41.04285108327839,8.957148916721607
timebin_short,C3,360,2,Ethylene,125.0,125.0,0.0
timebin_short,C3,361,1,CO,250.0,250.0,0.0
timebin_short,C3,362,2,Ethylene,125.0,122.1288437433383,2.871156256661706
timebin_short,C3,363,1,CO,250.0,250.0,0.0
timebin_short,C3,364,1,CO,150.0,142.31418677113837,7.685813228861633
timebin_short,C3,365,0,Ethanol,87.5,84.53904228770787,2.960957712292128
timebin_short,C3,366,1,CO,125.0,120.81973744098272,4.1802625590172795
timebin_short,C3,367,3,Methane,25.0,25.0,0.0
timebin_short,C3,368,0,Ethanol,75.0,83.41562934965765,8.41562934965765
timebin_short,C3,369,1,CO,25.0,25.0,0.0
timebin_short,C3,370,0,Ethanol,12.5,12.5,0.0
timebin_short,C3,371,1,CO,25.0,25.0,0.0
timebin_short,C3,372,1,CO,75.0,64.12615696997938,10.873843030020623
timebin_short,C3,373,1,CO,25.0,25.0,0.0
timebin_short,C3,374,1,CO,150.0,151.68861054305464,1.6886105430546365
timebin_short,C3,375,2,Ethylene,50.0,53.04090647193974,3.040906471939742
timebin_short,C3,376,0,Ethanol,100.0,94.8326284586008,5.167371541399206
timebin_short,C3,377,1,CO,25.0,30.424836397198277,5.424836397198277
timebin_short,C3,378,1,CO,250.0,246.31151902653897,3.6884809734610258
timebin_short,C3,379,0,Ethanol,50.0,54.216278575788394,4.216278575788394
timebin_short,C3,380,1,CO,100.0,99.87328609590395,0.1267139040960501
timebin_short,C3,381,3,Methane,175.0,171.97796298691338,3.022037013086617
timebin_short,C3,382,3,Methane,175.0,170.07035968901303,4.929640310986969
timebin_short,C3,383,1,CO,100.0,96.97092353955352,3.0290764604464755
timebin_short,C3,384,2,Ethylene,75.0,78.13372133238437,3.1337213323843685
timebin_short,C3,385,3,Methane,75.0,72.74796284854935,2.2520371514506508
timebin_short,C3,386,3,Methane,75.0,72.05464614230132,2.9453538576986773
timebin_short,C3,387,3,Methane,200.0,193.69139640933716,6.308603590662841
timebin_short,C3,388,3,Methane,150.0,151.61098663869925,1.610986638699245
timebin_short,C3,389,0,Ethanol,100.0,103.46954408467793,3.469544084677935
timebin_short,C3,390,3,Methane,250.0,243.7412819082361,6.25871809176391
timebin_short,C3,391,0,Ethanol,50.0,58.35025856873825,8.350258568738248
timebin_short,C3,392,3,Methane,150.0,148.7574401744853,1.2425598255146895
timebin_short,C3,393,1,CO,125.0,157.3099011102816,32.3099011102816
timebin_short,C3,394,3,Methane,125.0,128.26423721991742,3.264237219917419
timebin_short,C3,395,1,CO,75.0,74.89410962475435,0.10589037524565015
timebin_short,C3,396,1,CO,75.0,74.16163472785617,0.8383652721438324
timebin_short,C3,397,1,CO,100.0,98.98557850404706,1.014421495952945
timebin_short,C3,398,1,CO,175.0,159.2736544545377,15.726345545462294
timebin_short,C3,399,3,Methane,75.0,75.95083626907409,0.9508362690740881
timebin_short,C3,400,2,Ethylene,125.0,119.05949059489811,5.940509405101892
timebin_short,C3,401,2,Ethylene,25.0,30.766292881706434,5.766292881706434
timebin_short,C3,402,2,Ethylene,87.5,94.33382843739737,6.833828437397372
timebin_short,C3,403,1,CO,125.0,116.62587591606282,8.374124083937176
timebin_short,C3,404,3,Methane,150.0,151.10231476579204,1.1023147657920447
timebin_short,C3,405,2,Ethylene,125.0,122.46523471472426,2.534765285275739
timebin_short,C3,406,0,Ethanol,75.0,80.5520236607446,5.552023660744595
timebin_short,C3,407,1,CO,50.0,50.951263538100434,0.9512635381004344
timebin_short,C3,408,2,Ethylene,37.5,40.620727583408325,3.120727583408325
timebin_short,C3,409,0,Ethanol,100.0,107.05385123998781,7.053851239987807
timebin_short,C3,410,1,CO,150.0,145.5802552344199,4.419744765580106
timebin_short,C3,411,2,Ethylene,100.0,95.788670227279,4.211329772721001
timebin_short,C3,413,1,CO,150.0,163.79823782845887,13.798237828458866
timebin_short,C3,414,2,Ethylene,112.5,114.06987813366936,1.5698781336693628
timebin_short,C3,415,2,Ethylene,75.0,74.8512109783372,0.14878902166279317
timebin_short,C3,416,3,Methane,200.0,202.22411340066245,2.2241134006624463
timebin_short,C3,417,0,Ethanol,25.0,21.935322117508942,3.0646778824910577
timebin_short,C3,418,0,Ethanol,75.0,78.54526020959028,3.545260209590282
timebin_short,C3,419,1,CO,250.0,250.0,0.0
timebin_short,C3,420,0,Ethanol,25.0,29.340326825472783,4.340326825472783
timebin_short,C3,421,1,CO,250.0,250.0,0.0
timebin_short,C3,422,1,CO,200.0,200.70771606732728,0.7077160673272829
timebin_short,C3,423,2,Ethylene,100.0,99.44112516032439,0.5588748396756102
timebin_short,C3,424,3,Methane,100.0,99.27107866301753,0.7289213369824665
timebin_short,C3,426,1,CO,100.0,96.26230683576343,3.7376931642365747
timebin_short,C3,427,0,Ethanol,37.5,39.69634788130016,2.196347881300163
timebin_short,C3,428,1,CO,150.0,160.79062719448137,10.790627194481374
timebin_short,C3,429,1,CO,75.0,76.18157740607657,1.1815774060765705
timebin_short,C3,430,0,Ethanol,37.5,46.65786165860565,9.157861658605647
timebin_short,C3,432,2,Ethylene,75.0,74.92545477495183,0.07454522504816907
timebin_short,C3,433,2,Ethylene,112.5,121.09107941128283,8.591079411282834
timebin_short,C3,434,3,Methane,150.0,146.51366399906374,3.4863360009362623
timebin_short,C3,435,0,Ethanol,100.0,109.9627431247948,9.962743124794798
timebin_short,C3,436,2,Ethylene,25.0,36.867977316597674,11.867977316597674
timebin_short,C3,437,0,Ethanol,100.0,104.45827070546267,4.458270705462667
timebin_short,C3,438,1,CO,175.0,173.42343707921984,1.5765629207801624
timebin_short,C3,439,3,Methane,50.0,45.96842399570443,4.031576004295573
timebin_short,C3,440,0,Ethanol,37.5,40.17293783974304,2.6729378397430423
timebin_short,C3,441,1,CO,225.0,225.26804983156262,0.26804983156262097
timebin_short,C3,442,3,Methane,200.0,195.3063235126368,4.693676487363206
timebin_short,C3,443,3,Methane,25.0,27.407690026163586,2.4076900261635856
timebin_short,C3,444,1,CO,200.0,190.30964468346392,9.690355316536085
timebin_short,C3,445,3,Methane,225.0,229.84058886722036,4.840588867220362
timebin_short,C3,446,3,Methane,200.0,192.6175221590143,7.3824778409857
timebin_short,C3,447,0,Ethanol,112.5,98.59385295565116,13.906147044348842
timebin_short,C3,448,1,CO,150.0,140.53926672184727,9.46073327815273
timebin_short,C3,449,0,Ethanol,12.5,12.5,0.0
timebin_short,C3,450,2,Ethylene,25.0,24.323948404420978,0.6760515955790218
timebin_short,C3,451,3,Methane,200.0,196.91489856521085,3.085101434789152
timebin_short,C3,453,2,Ethylene,125.0,120.02291143149587,4.977088568504129
timebin_short,C3,454,2,Ethylene,25.0,29.426372367301443,4.426372367301443
timebin_short,C3,455,0,Ethanol,62.5,71.24967862364664,8.749678623646645
timebin_short,C3,456,0,Ethanol,75.0,79.2868644775365,4.286864477536497
timebin_short,C3,457,1,CO,100.0,107.88759972302802,7.887599723028018
timebin_short,C3,458,3,Methane,75.0,77.04514245403891,2.04514245403891
timebin_short,C3,459,3,Methane,175.0,182.02787212797847,7.027872127978469
timebin_short,C3,460,3,Methane,200.0,199.45564977576814,0.544350224231863
timebin_short,C3,461,1,CO,225.0,231.50000282599376,6.500002825993761
timebin_short,C3,462,2,Ethylene,112.5,110.38417980002217,2.1158201999778328
timebin_short,C3,463,3,Methane,225.0,224.85333272043508,0.1466672795649231
timebin_short,C3,464,3,Methane,175.0,181.5062805443697,6.506280544369702
timebin_short,C3,465,1,CO,175.0,194.5845302598045,19.584530259804495
timebin_short,C3,466,2,Ethylene,87.5,86.66509941002703,0.8349005899729747
timebin_short,C3,467,1,CO,25.0,27.588288911116763,2.588288911116763
timebin_short,C3,468,3,Methane,75.0,75.0012446731439,0.0012446731439013092
timebin_short,C3,469,0,Ethanol,87.5,82.35233327492625,5.147666725073748
timebin_short,C3,470,1,CO,250.0,247.91267781519156,2.0873221848084427
timebin_short,C3,471,1,CO,75.0,69.6745545311928,5.325445468807203
timebin_short,C3,472,2,Ethylene,100.0,97.38338794164099,2.61661205835901
timebin_short,C3,473,2,Ethylene,75.0,77.12240537765746,2.122405377657458
timebin_short,C3,474,1,CO,150.0,168.58310012931898,18.58310012931898
timebin_short,C3,475,3,Methane,250.0,230.57436171637875,19.425638283621254
timebin_short,C3,476,3,Methane,100.0,102.63271071764362,2.6327107176436186
timebin_short,C3,477,3,Methane,75.0,76.01105807732368,1.011058077323682
timebin_short,C3,478,1,CO,150.0,160.90649601876575,10.90649601876575
timebin_short,C3,479,3,Methane,150.0,147.72518690550092,2.2748130944990805
timebin_short,C3,480,1,CO,50.0,39.75656917020338,10.243430829796623
timebin_short,C3,481,3,Methane,200.0,185.94721910527656,14.05278089472344
timebin_short,C3,482,1,CO,150.0,157.55839714618608,7.558397146186081
timebin_short,C3,483,0,Ethanol,112.5,105.86085207969063,6.6391479203093695
timebin_short,C3,484,1,CO,250.0,250.0,0.0
timebin_short,C3,485,3,Methane,125.0,127.85813305197706,2.858133051977063
timebin_short,C3,486,1,CO,25.0,31.897734300997,6.897734300997001
timebin_short,C3,487,0,Ethanol,25.0,28.515059393385314,3.5150593933853145
timebin_short,C3,488,1,CO,200.0,204.28428363004014,4.284283630040136
timebin_short,C3,489,2,Ethylene,50.0,55.03243239216869,5.032432392168687
timebin_short,C3,490,3,Methane,175.0,184.6571154207349,9.657115420734897
timebin_short,C3,491,3,Methane,75.0,74.2584449874219,0.7415550125781039
timebin_short,C3,492,1,CO,225.0,204.56409736507044,20.435902634929562
timebin_short,C3,493,0,Ethanol,37.5,40.94231883830831,3.44231883830831
timebin_short,C3,494,3,Methane,100.0,111.75065945827782,11.750659458277823
timebin_short,C3,495,3,Methane,175.0,173.34467116030282,1.6553288396971766
timebin_short,C3,496,3,Methane,100.0,100.90796926153723,0.9079692615372323
timebin_short,C3,497,0,Ethanol,100.0,98.3162543453553,1.6837456546446958
timebin_short,C3,498,2,Ethylene,87.5,90.5646224616855,3.0646224616855022
timebin_short,C3,499,1,CO,200.0,189.5357511603496,10.464248839650395
timebin_short,C3,500,1,CO,200.0,207.85096785452728,7.850967854527283
timebin_short,C3,502,2,Ethylene,125.0,115.81512393609508,9.184876063904923
timebin_short,C3,503,0,Ethanol,37.5,41.99367920672377,4.493679206723769
timebin_short,C3,504,2,Ethylene,37.5,38.985458264635334,1.4854582646353336
timebin_short,C3,505,1,CO,250.0,249.2211286025406,0.7788713974593975
timebin_short,C3,506,1,CO,200.0,191.09413427815247,8.905865721847533
timebin_short,C3,507,1,CO,150.0,130.20084618556155,19.799153814438455
timebin_short,C3,508,2,Ethylene,62.5,65.39034336022918,2.8903433602291813
timebin_short,C3,509,3,Methane,225.0,226.3028699661001,1.3028699661001042
timebin_short,C3,510,2,Ethylene,37.5,40.16232261929165,2.6623226192916505
timebin_short,C3,511,2,Ethylene,100.0,90.60428963055307,9.395710369446931
timebin_short,C3,512,3,Methane,75.0,70.47739861545782,4.522601384542185
timebin_short,C3,513,2,Ethylene,62.5,74.13183145880066,11.631831458800661
timebin_short,C3,514,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,515,2,Ethylene,50.0,53.38323085051702,3.383230850517023
timebin_short,C3,516,3,Methane,225.0,226.4016376546988,1.4016376546987885
timebin_short,C3,517,3,Methane,250.0,247.5467426730824,2.453257326917594
timebin_short,C3,518,1,CO,150.0,161.4351749892661,11.435174989266102
timebin_short,C3,519,0,Ethanol,12.5,12.5,0.0
timebin_short,C3,520,0,Ethanol,62.5,64.66551851540237,2.1655185154023684
timebin_short,C3,521,3,Methane,250.0,241.37961183986718,8.62038816013282
timebin_short,C3,522,3,Methane,200.0,205.46869103539157,5.468691035391572
timebin_short,C3,523,1,CO,25.0,25.0,0.0
timebin_short,C3,524,2,Ethylene,62.5,67.89261288745155,5.392612887451548
timebin_short,C3,525,3,Methane,175.0,174.65450767243385,0.34549232756614856
timebin_short,C3,526,0,Ethanol,87.5,90.3670045604737,2.8670045604737027
timebin_short,C3,527,3,Methane,200.0,197.36003367292753,2.6399663270724716
timebin_short,C3,528,3,Methane,75.0,77.94340370486758,2.9434037048675776
timebin_short,C3,529,3,Methane,200.0,202.1454493394057,2.145449339405701
timebin_short,C3,530,0,Ethanol,100.0,102.01938871441841,2.0193887144184117
timebin_short,C3,531,2,Ethylene,112.5,106.06819469058267,6.431805309417328
timebin_short,C3,532,3,Methane,250.0,245.14714113163967,4.852858868360329
timebin_short,C3,533,2,Ethylene,50.0,45.76803497699896,4.231965023001038
timebin_short,C3,534,0,Ethanol,87.5,84.99845083534998,2.501549164650015
timebin_short,C3,535,0,Ethanol,50.0,55.27098051202109,5.27098051202109
timebin_short,C3,536,0,Ethanol,37.5,35.84535675057218,1.6546432494278207
timebin_short,C3,537,2,Ethylene,125.0,125.0,0.0
timebin_short,C3,538,2,Ethylene,37.5,35.95487010765508,1.5451298923449173
timebin_short,C3,539,3,Methane,200.0,186.03348074266017,13.966519257339826
timebin_short,C3,540,1,CO,100.0,93.35443707607482,6.645562923925183
timebin_short,C3,541,1,CO,200.0,198.79833881195418,1.2016611880458186
timebin_short,C3,542,0,Ethanol,125.0,124.01918911598021,0.9808108840197889
timebin_short,C3,543,0,Ethanol,50.0,55.34915138243252,5.349151382432517
timebin_short,C3,544,1,CO,200.0,187.95112714946526,12.048872850534735
timebin_short,C3,545,1,CO,225.0,219.31686558946834,5.683134410531665
timebin_short,C3,546,0,Ethanol,62.5,66.46683014192789,3.966830141927886
timebin_short,C3,547,2,Ethylene,25.0,20.266588746610584,4.733411253389416
timebin_short,C3,548,0,Ethanol,62.5,72.83654539095663,10.33654539095663
timebin_short,C3,549,2,Ethylene,75.0,74.26692719991388,0.73307280008612
timebin_short,C3,550,2,Ethylene,50.0,52.368975586856735,2.3689755868567346
timebin_short,C3,551,1,CO,75.0,78.09080253168536,3.0908025316853553
timebin_short,C3,552,2,Ethylene,62.5,65.61819760265246,3.118197602652458
timebin_short,C3,553,1,CO,100.0,98.97010427461414,1.029895725385856
timebin_short,C3,554,1,CO,150.0,147.92889668565908,2.0711033143409168
timebin_short,C3,555,3,Methane,100.0,103.55196164467095,3.5519616446709534
timebin_short,C3,556,3,Methane,100.0,102.17713721511349,2.17713721511349
timebin_short,C3,557,1,CO,200.0,192.96582003499944,7.034179965000561
timebin_short,C3,558,3,Methane,75.0,73.91916537535843,1.080834624641568
timebin_short,C3,559,3,Methane,225.0,228.7376975886545,3.7376975886544983
timebin_short,C3,560,1,CO,25.0,25.0,0.0
timebin_short,C3,561,2,Ethylene,25.0,26.65508820973766,1.6550882097376594
timebin_short,C3,562,3,Methane,225.0,224.80678903554826,0.1932109644517368
timebin_short,C3,563,0,Ethanol,75.0,79.8594249230063,4.859424923006301
timebin_short,C3,564,3,Methane,75.0,75.87821727087041,0.8782172708704081
timebin_short,C3,565,3,Methane,250.0,249.6304287297532,0.3695712702468086
timebin_short,C3,566,2,Ethylene,50.0,51.24770228320987,1.2477022832098683
timebin_short,C3,567,3,Methane,100.0,99.15866568898431,0.8413343110156859
timebin_short,C3,568,2,Ethylene,25.0,36.711395994632824,11.711395994632824
timebin_short,C3,569,0,Ethanol,50.0,58.77993894088215,8.779938940882147
timebin_short,C3,570,0,Ethanol,12.5,12.5,0.0
timebin_short,C3,571,0,Ethanol,12.5,13.99456489861916,1.49456489861916
timebin_short,C3,572,3,Methane,200.0,202.5542487210981,2.554248721098105
timebin_short,C3,573,3,Methane,75.0,77.25087867382734,2.2508786738273443
timebin_short,C3,574,0,Ethanol,37.5,35.79521196789511,1.7047880321048865
timebin_short,C3,575,0,Ethanol,125.0,118.39897968785695,6.601020312143049
timebin_short,C3,576,1,CO,75.0,71.90078450676437,3.099215493235633
timebin_short,C3,577,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,578,1,CO,25.0,36.483667482842804,11.483667482842804
timebin_short,C3,579,3,Methane,100.0,104.42622541701881,4.426225417018813
timebin_short,C3,580,1,CO,75.0,66.37779259165487,8.622207408345133
timebin_short,C3,581,0,Ethanol,75.0,79.72698682554028,4.72698682554028
timebin_short,C3,582,2,Ethylene,100.0,103.76567755548508,3.765677555485084
timebin_short,C3,583,0,Ethanol,112.5,100.33108070283632,12.168919297163683
timebin_short,C3,584,2,Ethylene,12.5,22.41785122912131,9.917851229121311
timebin_short,C3,585,1,CO,25.0,25.0,0.0
timebin_short,C3,587,3,Methane,100.0,101.31073280900043,1.3107328090004273
timebin_short,C3,588,2,Ethylene,25.0,22.771111944634814,2.2288880553651857
timebin_short,C3,589,0,Ethanol,50.0,56.22273046200488,6.222730462004883
timebin_short,C3,590,3,Methane,125.0,128.0323239840946,3.032323984094603
timebin_short,C3,591,0,Ethanol,75.0,75.43385966058626,0.4338596605862648
timebin_short,C3,592,1,CO,25.0,25.0,0.0
timebin_short,C3,593,1,CO,50.0,34.42574019700973,15.57425980299027
timebin_short,C3,594,1,CO,125.0,131.70452572416596,6.704525724165961
timebin_short,C3,595,3,Methane,150.0,146.0428081186519,3.957191881348109
timebin_short,C3,596,2,Ethylene,112.5,103.58941364899331,8.910586351006685
timebin_short,C3,597,3,Methane,125.0,127.30093098861519,2.3009309886151925
timebin_short,C3,598,0,Ethanol,87.5,87.5392188965801,0.039218896580095475
timebin_short,C3,599,2,Ethylene,100.0,97.24575039711898,2.7542496028810177
timebin_short,C3,600,3,Methane,125.0,127.45920699556527,2.4592069955652676
timebin_short,C3,601,3,Methane,225.0,213.07526730868955,11.924732691310453
timebin_short,C3,602,3,Methane,225.0,222.49965662257466,2.500343377425338
timebin_short,C3,603,2,Ethylene,87.5,94.35593660947592,6.855936609475918
timebin_short,C3,604,2,Ethylene,25.0,27.307610873973815,2.3076108739738146
timebin_short,C3,605,1,CO,150.0,167.4183491048777,17.418349104877706
timebin_short,C3,606,1,CO,100.0,112.10670881983438,12.106708819834381
timebin_short,C3,607,0,Ethanol,37.5,42.018362261404334,4.518362261404334
timebin_short,C3,608,3,Methane,250.0,245.40733027121593,4.592669728784074
timebin_short,C3,609,2,Ethylene,50.0,53.83594945347944,3.8359494534794365
timebin_short,C3,610,0,Ethanol,87.5,92.64444019597951,5.144440195979513
timebin_short,C3,611,0,Ethanol,62.5,72.48490094320593,9.984900943205929
timebin_short,C3,612,0,Ethanol,62.5,69.2060494710336,6.7060494710335945
timebin_short,C3,613,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,614,2,Ethylene,100.0,97.78599360954212,2.2140063904578824
timebin_short,C3,615,1,CO,225.0,218.77220384356983,6.227796156430173
timebin_short,C3,616,2,Ethylene,50.0,42.58745571520201,7.412544284797988
timebin_short,C3,617,3,Methane,125.0,127.93052831547514,2.9305283154751436
timebin_short,C3,618,1,CO,25.0,31.030061994926683,6.030061994926683
timebin_short,C3,619,2,Ethylene,75.0,74.22453034986876,0.7754696501312424
timebin_short,C3,620,2,Ethylene,12.5,12.92840442950958,0.42840442950958035
timebin_short,C3,621,3,Methane,175.0,169.32650077689314,5.673499223106859
timebin_short,C3,622,2,Ethylene,125.0,106.04796677889522,18.952033221104784
timebin_short,C3,623,3,Methane,150.0,149.91789909374606,0.08210090625394173
timebin_short,C3,624,3,Methane,150.0,152.60989570175806,2.609895701758063
timebin_short,C3,625,0,Ethanol,112.5,92.50483448169634,19.995165518303665
timebin_short,C3,626,1,CO,25.0,25.0,0.0
timebin_short,C3,627,1,CO,200.0,197.8924949163228,2.1075050836772107
timebin_short,C3,628,1,CO,125.0,117.02723424937281,7.97276575062719
timebin_short,C3,629,0,Ethanol,50.0,51.77292747461472,1.7729274746147183
timebin_short,C3,630,0,Ethanol,87.5,92.21117149754089,4.711171497540889
timebin_short,C3,631,1,CO,225.0,215.22123274808288,9.778767251917117
timebin_short,C3,632,1,CO,75.0,74.43457727392533,0.5654227260746723
timebin_short,C3,633,1,CO,25.0,25.0,0.0
timebin_short,C3,634,2,Ethylene,37.5,40.97036251568435,3.47036251568435
timebin_short,C3,635,1,CO,225.0,186.68099686187463,38.31900313812537
timebin_short,C3,636,2,Ethylene,25.0,23.841947736625887,1.1580522633741133
timebin_short,C3,637,1,CO,100.0,102.14519499114434,2.1451949911443364
timebin_short,C3,638,0,Ethanol,100.0,105.82488333068058,5.824883330680578
timebin_short,C3,639,2,Ethylene,62.5,62.94769820899535,0.44769820899534807
timebin_short,C3,640,3,Methane,200.0,196.40048070902304,3.599519290976957
timebin_short,C3,641,2,Ethylene,87.5,90.87312126769814,3.3731212676981386
timebin_short,C3,642,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,643,1,CO,25.0,25.0,0.0
timebin_short,C3,644,0,Ethanol,25.0,27.969910029615484,2.969910029615484
timebin_short,C3,645,2,Ethylene,50.0,53.49286411812817,3.4928641181281677
timebin_short,C3,646,1,CO,100.0,97.77350703222815,2.226492967771847
timebin_short,C3,647,3,Methane,125.0,119.96659529233496,5.033404707665042
timebin_short,C3,648,0,Ethanol,25.0,29.077122067786497,4.077122067786497
timebin_short,C3,649,3,Methane,125.0,127.1340330341867,2.1340330341867
timebin_short,C3,650,3,Methane,200.0,208.17365947827045,8.173659478270451
timebin_short,C3,651,0,Ethanol,25.0,22.892837098267968,2.107162901732032
timebin_short,C3,652,2,Ethylene,75.0,74.54167634018374,0.45832365981625856
timebin_short,C3,653,2,Ethylene,50.0,87.27599183080234,37.27599183080234
timebin_short,C3,654,3,Methane,250.0,232.60452279595293,17.39547720404707
timebin_short,C3,656,2,Ethylene,50.0,55.32252516097187,5.322525160971871
timebin_short,C3,657,2,Ethylene,75.0,78.68275045402244,3.6827504540224396
timebin_short,C3,658,3,Methane,125.0,124.81590590496116,0.18409409503884433
timebin_short,C3,659,1,CO,150.0,161.37934329914484,11.379343299144836
timebin_short,C3,660,0,Ethanol,12.5,12.5,0.0
timebin_short,C3,661,2,Ethylene,100.0,95.61483797130576,4.385162028694239
timebin_short,C3,662,2,Ethylene,112.5,103.90471984680993,8.595280153190075
timebin_short,C3,663,0,Ethanol,112.5,104.37742051824632,8.122579481753675
timebin_short,C3,664,3,Methane,250.0,250.0,0.0
timebin_short,C3,665,0,Ethanol,37.5,44.54412799109642,7.044127991096417
timebin_short,C3,666,1,CO,25.0,25.0,0.0
timebin_short,C3,667,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,668,2,Ethylene,50.0,53.09310370569046,3.09310370569046
timebin_short,C3,669,3,Methane,50.0,65.14359600181058,15.143596001810579
timebin_short,C3,671,2,Ethylene,75.0,76.93466933140303,1.934669331403029
timebin_short,C3,672,2,Ethylene,12.5,12.5,0.0
timebin_short,C3,673,3,Methane,25.0,25.0,0.0
timebin_short,C3,674,3,Methane,175.0,177.43706016275408,2.4370601627540793
timebin_short,C3,675,3,Methane,25.0,26.696435103009666,1.6964351030096658
timebin_short,C3,676,2,Ethylene,100.0,104.43603303920514,4.436033039205142
timebin_short,C3,677,0,Ethanol,37.5,40.23992672024665,2.7399267202466504
