filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,channel,timeaware_response_legacy_G0_relative_rmse,legacy_response_timeaware_G0_relative_rmse
B3_GMe_F070_R1.txt,3,3,Me,methane,methane,3,3,070,175.0,1,early,"[0.0, 0.0, 0.0, 175.0]",4,2.3521952881013466e-06,2.378428970664279e-06
B3_GMe_F070_R1.txt,3,3,Me,methane,methane,3,3,070,175.0,1,early,"[0.0, 0.0, 0.0, 175.0]",5,7.248355611696748e-05,7.325406153261069e-05
B3_GMe_F070_R1.txt,3,3,Me,methane,methane,3,3,070,175.0,1,early,"[0.0, 0.0, 0.0, 175.0]",6,8.158417709269287e-05,8.250409935560233e-05
B3_GMe_F070_R1.txt,3,3,Me,methane,methane,3,3,070,175.0,1,early,"[0.0, 0.0, 0.0, 175.0]",7,5.213430714803044e-06,5.227413503815113e-06
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",0,5.8536529189624755e-05,5.8942589234561e-05
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",1,5.858402738350427e-06,5.8900060720159525e-06
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",2,1.2311693488848181e-05,1.2417781444987256e-05
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",3,0.00010532373173263008,0.00010548292801901357
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",4,7.943357258720508e-05,8.044335397350346e-05
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",5,0.00020767263904680614,0.00020999961430480762
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",6,0.00010368456546261265,0.00010498478723831974
B3_GMe_F070_R2.txt,3,3,Me,methane,methane,3,3,070,175.0,2,middle,"[0.0, 0.0, 0.0, 175.0]",7,0.0001342183489627608,0.0001350373011090419
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",0,8.119514970287962e-05,8.177037388218038e-05
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",1,6.022033560497547e-05,6.0557918452625534e-05
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",2,1.1800258069879257e-05,1.1904404794848796e-05
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",3,5.324793232046803e-05,5.326698721187926e-05
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",4,0.000107603015892001,0.00010898007315635602
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",5,7.179594975800708e-05,7.26113123606932e-05
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",6,0.00021754965881589224,0.0002203206136185323
B3_GMe_F070_R3.txt,3,3,Me,methane,methane,3,3,070,175.0,3,middle,"[0.0, 0.0, 0.0, 175.0]",7,2.1975422314169067e-05,2.2006690571550724e-05
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",0,8.132237637938032e-06,8.192018684614694e-06
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",1,6.472538848952942e-05,6.511023396563696e-05
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",2,3.7458890260408686e-05,3.779886395746684e-05
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",3,6.0734839143806984e-05,6.085550732525731e-05
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",4,0.00021897233591018137,0.00022182543138638295
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",5,0.0001472012718284221,0.00014892367786563333
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",6,8.139963749177957e-06,8.245079111908236e-06
B3_GMe_F070_R4.txt,3,3,Me,methane,methane,3,3,070,175.0,4,late,"[0.0, 0.0, 0.0, 175.0]",7,1.8199296371624345e-05,1.8322929505275204e-05
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",0,8.25295900026682e-05,8.315721968399315e-05
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",1,2.639999347716771e-05,2.657039093598128e-05
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",2,9.304535903044905e-06,9.394602771998761e-06
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",3,1.2037752468459819e-05,1.2044769682679718e-05
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",4,0.00021809720021834567,0.00022090594772455492
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",5,0.00011969287940306032,0.00012116537502092832
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",6,0.00011139999541955559,0.00011286704208887175
B3_GMe_F080_R1.txt,3,3,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",7,4.682494141374821e-05,4.6878264800237267e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",0,1.80236842587364e-05,1.816103833267241e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",1,8.553568008568297e-05,8.605216630703929e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",2,2.5410226807736064e-05,2.5646101496631556e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",3,6.6419747584273716e-06,6.6551601211507624e-06
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",4,8.58522805836959e-05,8.699235498138409e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",5,6.490280015718303e-05,6.566872309786461e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",6,1.110492307714145e-05,1.125004323188529e-05
B3_GMe_F080_R2.txt,3,3,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",7,4.281970191735964e-05,4.311990343483457e-05
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",0,6.153180851048547e-06,6.2027780596487555e-06
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",1,3.173915716228729e-05,3.194046478243573e-05
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",2,7.565647139071068e-05,7.640017094992747e-05
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",3,2.9935192569947253e-05,2.9950351902920103e-05
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",4,1.4058116989891062e-05,1.4252655355087513e-05
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",5,0.00016164140883262912,0.00016363396159369217
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",6,0.00015403389541300585,0.0001561453405246771
B3_GMe_F080_R3.txt,3,3,Me,methane,methane,3,3,080,200.0,3,middle,"[0.0, 0.0, 0.0, 200.0]",7,5.048003616802487e-05,5.0578927370927774e-05
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",0,1.0511280426213141e-05,1.0592349443847642e-05
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",1,0.00012118762121264825,0.00012194843147580642
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",2,9.476588349059388e-06,9.566332655729141e-06
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",3,3.7628125123048003e-05,3.770037348940433e-05
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",4,0.0002500987821750768,0.0002534353329351663
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",5,4.0073703576477326e-05,4.055767338420961e-05
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",6,4.474993599028803e-05,4.5341061557727996e-05
B3_GMe_F080_R4.txt,3,3,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",7,2.323785583287164e-05,2.3395148863104134e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",0,6.98421348659931e-05,7.042436821491422e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",1,5.8369046347032064e-05,5.8772283745985616e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",2,4.1064309130787264e-05,4.1479625484327154e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",3,1.3952636290348206e-05,1.396040091614546e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",4,7.711209974405992e-05,7.81359884312544e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",5,5.420527749184819e-05,5.4891387953027695e-05
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",6,0.0002395282516572521,0.0002427331997850141
B3_GMe_F090_R1.txt,3,3,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",7,8.477912809557135e-06,8.504934586364873e-06
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",0,3.103309339248236e-05,3.1301419441084205e-05
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",1,9.461878312404008e-06,9.525465780369035e-06
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",2,1.2988768877978679e-05,1.3122945779651004e-05
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",3,7.358194488979325e-05,7.369919299954404e-05
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",4,3.224454554616365e-05,3.271185013692032e-05
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",5,0.00037313454315814645,0.0003779614315206435
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",6,4.4999690377542054e-05,4.5644632981142984e-05
B3_GMe_F090_R2.txt,3,3,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",7,2.9410973185665295e-05,2.959906448066152e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",0,4.2530689689608146e-05,4.2879564285342107e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",1,3.818868249117851e-05,3.8441694084074334e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",2,8.169024471048358e-05,8.250034916189555e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",3,2.4076673309736363e-05,2.4093378679573983e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",4,0.0002392081567555549,0.0002424603628344742
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",5,9.689091272504386e-05,9.807921684316921e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",6,5.220585514020397e-05,5.291335097386687e-05
B3_GMe_F090_R3.txt,3,3,Me,methane,methane,3,3,090,225.0,3,middle,"[0.0, 0.0, 0.0, 225.0]",7,8.88035121513519e-06,8.904832349453528e-06
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",0,4.453888800057812e-06,4.489248722543522e-06
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",1,4.6280132346997955e-05,4.6577633029495025e-05
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",2,8.415479663832764e-07,8.496234945470749e-07
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",3,0.00011021978978617636,0.00011046250525839976
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",4,0.00015304170598036298,0.0001550767788138562
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",5,3.0407098305052204e-05,3.077907301725913e-05
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",6,0.00019061787817183635,0.00019313170015531014
B3_GMe_F090_R4.txt,3,3,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",7,2.0858512278801325e-06,2.1015048168717737e-06
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",0,6.195542875786816e-06,6.2494833391274275e-06
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",1,4.4324863623139586e-05,4.465405652793944e-05
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",2,8.167191474542478e-05,8.25394342397209e-05
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",3,2.9958530283399816e-05,2.9977654159226046e-05
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",4,0.00015615332100721508,0.0001582886320512339
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",5,0.0002017043125114511,0.00020434731287355428
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",6,0.00021705749001240388,0.0002200561767278974
B3_GMe_F100_R1.txt,3,3,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",7,3.17920947979388e-05,3.1904885145238916e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",0,5.066009131371285e-06,5.110560083343589e-06
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",1,3.3947375622773024e-05,3.418294674133721e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",2,2.1340206712653165e-05,2.156235193862988e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",3,8.474634733485737e-05,8.493181236849492e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",4,4.3311014946787764e-05,4.392356736765031e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",5,0.00014889590176254375,0.0001507929637217007
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",6,3.158686743397393e-05,3.202779585896709e-05
B3_GMe_F100_R2.txt,3,3,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",7,7.6209149732575355e-06,7.677576579084373e-06
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",0,6.85889986531344e-05,7.311112140917514e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",1,5.660293507255481e-05,5.959238326927275e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",2,3.490231650196629e-05,3.762906469599948e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",3,5.305525963268451e-05,5.3302180398618284e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",4,3.495981465931351e-05,3.860582226057543e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",5,7.252824717140543e-05,7.933235762477848e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",6,7.093926822830614e-05,7.826972151625919e-05
B3_GMe_F100_R3.txt,3,3,Me,methane,methane,3,3,100,250.0,3,middle,"[0.0, 0.0, 0.0, 250.0]",7,7.380057600752331e-05,7.512329980578503e-05
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",0,0.00019740586863221818,0.00019909043516350245
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",1,3.161333106714049e-05,3.183423018356428e-05
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",2,6.694873476838329e-05,6.762745880793845e-05
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",3,9.663206354075231e-05,9.682558123192326e-05
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",4,4.770237066949257e-07,4.835756268524201e-07
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",5,7.372251035192975e-05,7.464386171433056e-05
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",6,0.00013816796645488018,0.00014004291829552434
B3_GMe_F100_R4.txt,3,3,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",7,5.5470942617233125e-05,5.583774068566064e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",0,7.574242796359697e-06,7.575720295922931e-06
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",1,7.307237885827133e-05,7.307419105627596e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",2,1.7151607250515672e-05,1.7157248617144553e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",3,6.128744851817883e-06,6.129519614622906e-06
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",4,1.7023895404881716e-05,1.7026529763505907e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",5,3.4728113277364245e-05,3.472998628412144e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",6,5.0776407001459515e-05,5.082058630714629e-05
B4_GCO_F010_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",7,2.4058933480749058e-05,2.4112717458016695e-05
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",0,7.928341067055652e-07,7.931065280884428e-07
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",1,1.3090714026445352e-06,1.3092639620278446e-06
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",2,4.193379880855758e-05,4.1954570996827e-05
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",3,5.374858969725617e-05,5.376872912406238e-05
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",4,1.5969382871808194e-05,1.597485525618742e-05
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",5,6.604488147397539e-05,6.60575611838954e-05
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",6,0.00011373367183136625,0.00011384562258716714
B4_GCO_F010_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,middle,"[0.0, 25.0, 0.0, 0.0]",7,8.108255761418152e-05,8.132730197124104e-05
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",0,5.780354051211449e-05,5.782997707766211e-05
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",1,4.2055591247670124e-06,4.206168981953828e-06
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",2,3.459062317736392e-05,3.4612228525955985e-05
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",3,0.00010157211774179461,0.00010161995533629705
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",4,0.00015823914822933288,0.0001582952899678901
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",5,3.574169580125353e-05,3.57476565001921e-05
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",6,6.010085184439973e-05,6.017971490188022e-05
B4_GCO_F020_R1.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",7,6.260879387405072e-05,6.274537265168769e-05
B4_GCO_F020_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,2,middle,"[0.0, 50.0, 0.0, 0.0]",0,1.2088752912159038e-05,1.2093777233261359e-05
B4_GCO_F020_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,2,middle,"[0.0, 50.0, 0.0, 0.0]",1,5.454672870265062e-06,5.4559561326687245e-06
B4_GCO_F020_R2.txt,4,4,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,2,middle,"[0.0, 50.0, 0.0, 0.0]",2,1.246012948538932e-05,1.2468836118098314e-05
