physical_identity,client_id,filename,repeat_id,gas,gas_code,class_id,concentration,window_start_s,window_end_s,role,physical_window_start_s,physical_window_end_s,quality_flag,valid,samples_per_bin_mean,empty_bin_ratio,observed_ratio,short_gap_interpolated_ratio,max_missing_run,baseline_n_raw_samples,duplicate_timestamps,sampling_completeness,included
C2|B2_GEa_F080_R2.txt|2|0|100.000000|80.000000|90.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,80.0,90.00000000000001,train,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|85.000000|95.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,85.0,95.00000000000001,calibration,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|90.000000|100.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,90.0,100.00000000000001,train,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|95.000000|105.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,95.0,105.00000000000001,test,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|100.000000|110.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,100.0,110.00000000000001,train,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|105.000000|115.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,105.0,115.00000000000001,train,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|110.000000|120.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,110.0,120.00000000000001,test,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|115.000000|125.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,115.0,125.00000000000001,train,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|120.000000|130.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,120.0,130.0,train,120.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|125.000000|135.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,125.0,135.0,train,125.0,135.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|130.000000|140.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,130.0,140.0,train,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|135.000000|145.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,135.0,145.0,train,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|140.000000|150.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,140.0,150.0,train,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|145.000000|155.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,145.0,155.0,train,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|150.000000|160.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,150.0,160.0,calibration,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|155.000000|165.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,155.0,165.0,test,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R2.txt|2|0|100.000000|160.000000|170.000000,2,B2_GEa_F080_R2.txt,2,ethanol,Ea,0,100.0,160.0,170.0,train,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,3000,1,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|60.000000|70.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,60.0,70.0,train,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|65.000000|75.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,65.0,75.0,train,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|70.000000|80.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,70.0,80.00000000000001,train,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|75.000000|85.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,75.0,85.00000000000001,train,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|80.000000|90.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,80.0,90.00000000000001,test,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|85.000000|95.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,85.0,95.00000000000001,train,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|90.000000|100.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,90.0,100.00000000000001,calibration,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|95.000000|105.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,95.0,105.00000000000001,train,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|100.000000|110.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,100.0,110.00000000000001,train,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|105.000000|115.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,105.0,115.00000000000001,train,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|110.000000|120.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,110.0,120.00000000000001,calibration,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|115.000000|125.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,115.0,125.00000000000001,test,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|120.000000|130.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,120.0,130.0,train,120.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|125.000000|135.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,125.0,135.0,train,125.0,135.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|130.000000|140.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,130.0,140.0,train,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|135.000000|145.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,135.0,145.0,train,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|140.000000|150.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,140.0,150.0,train,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|145.000000|155.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,145.0,155.0,train,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|150.000000|160.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,150.0,160.0,train,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|155.000000|165.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,155.0,165.0,test,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R3.txt|3|0|100.000000|160.000000|170.000000,2,B2_GEa_F080_R3.txt,3,ethanol,Ea,0,100.0,160.0,170.0,train,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|60.000000|70.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,60.0,70.0,train,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|65.000000|75.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,65.0,75.0,train,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|70.000000|80.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,70.0,80.00000000000001,train,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|75.000000|85.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,75.0,85.00000000000001,test,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|80.000000|90.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,80.0,90.00000000000001,test,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|85.000000|95.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,85.0,95.00000000000001,train,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|90.000000|100.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,90.0,100.00000000000001,train,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|95.000000|105.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,95.0,105.00000000000001,test,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|100.000000|110.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,100.0,110.00000000000001,train,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|105.000000|115.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,105.0,115.00000000000001,train,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|110.000000|120.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,110.0,120.00000000000001,test,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|115.000000|125.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,115.0,125.00000000000001,test,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|120.000000|130.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,120.0,130.0,train,120.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|125.000000|135.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,125.0,135.0,train,125.0,135.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|130.000000|140.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,130.0,140.0,train,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|135.000000|145.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,135.0,145.0,train,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|140.000000|150.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,140.0,150.0,train,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|145.000000|155.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,145.0,155.0,test,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|150.000000|160.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,150.0,160.0,train,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|155.000000|165.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,155.0,165.0,calibration,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F080_R4.txt|4|0|100.000000|160.000000|170.000000,2,B2_GEa_F080_R4.txt,4,ethanol,Ea,0,100.0,160.0,170.0,calibration,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,3000,0,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|60.000000|70.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,60.0,70.0,test,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|65.000000|75.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,65.0,75.0,train,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|70.000000|80.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,70.0,80.00000000000001,train,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|75.000000|85.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,75.0,85.00000000000001,train,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|80.000000|90.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,80.0,90.00000000000001,test,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|85.000000|95.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,85.0,95.00000000000001,calibration,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|90.000000|100.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,90.0,100.00000000000001,calibration,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|95.000000|105.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,95.0,105.00000000000001,train,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|100.000000|110.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,100.0,110.00000000000001,calibration,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|105.000000|115.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,105.0,115.00000000000001,test,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|110.000000|120.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,110.0,120.00000000000001,train,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|115.000000|125.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,115.0,125.00000000000001,train,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|120.000000|130.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,120.0,130.0,train,120.0,130.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|125.000000|135.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,125.0,135.0,test,125.0,135.0,valid,True,19.92,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|130.000000|140.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,130.0,140.0,train,130.0,140.0,valid,True,19.92,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|135.000000|145.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,135.0,145.0,test,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|140.000000|150.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,140.0,150.0,train,140.0,150.0,valid,True,19.92,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|145.000000|155.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,145.0,155.0,train,145.0,155.0,valid,True,19.92,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|150.000000|160.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,150.0,160.0,calibration,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|155.000000|165.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,155.0,165.0,train,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R1.txt|1|0|112.500000|160.000000|170.000000,2,B2_GEa_F090_R1.txt,1,ethanol,Ea,0,112.5,160.0,170.0,train,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,3000,7,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|60.000000|70.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,60.0,70.0,train,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|65.000000|75.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,65.0,75.0,train,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|70.000000|80.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,70.0,80.00000000000001,calibration,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|75.000000|85.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,75.0,85.00000000000001,test,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|80.000000|90.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,80.0,90.00000000000001,train,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|85.000000|95.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,85.0,95.00000000000001,train,85.0,95.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|90.000000|100.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,90.0,100.00000000000001,train,90.0,100.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|95.000000|105.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,95.0,105.00000000000001,train,95.0,105.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|100.000000|110.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,100.0,110.00000000000001,train,100.0,110.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|105.000000|115.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,105.0,115.00000000000001,test,105.0,115.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|110.000000|120.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,110.0,120.00000000000001,train,110.0,120.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|115.000000|125.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,115.0,125.00000000000001,train,115.0,125.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|120.000000|130.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,120.0,130.0,train,120.0,130.0,valid,True,19.9,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|125.000000|135.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,125.0,135.0,train,125.0,135.0,valid,True,19.9,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|130.000000|140.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,130.0,140.0,train,130.0,140.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|135.000000|145.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,135.0,145.0,train,135.0,145.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|140.000000|150.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,140.0,150.0,train,140.0,150.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|145.000000|155.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,145.0,155.0,train,145.0,155.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|150.000000|160.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,150.0,160.0,train,150.0,160.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|155.000000|165.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,155.0,165.0,train,155.0,165.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R2.txt|2|0|112.500000|160.000000|170.000000,2,B2_GEa_F090_R2.txt,2,ethanol,Ea,0,112.5,160.0,170.0,test,160.0,170.0,valid,True,20.0,0.0,1.0,0.0,0,3000,4,1.0,True
C2|B2_GEa_F090_R3.txt|3|0|112.500000|60.000000|70.000000,2,B2_GEa_F090_R3.txt,3,ethanol,Ea,0,112.5,60.0,70.0,train,60.0,70.0,valid,True,20.0,0.0,1.0,0.0,0,3000,3,0.9986666666666667,True
C2|B2_GEa_F090_R3.txt|3|0|112.500000|65.000000|75.000000,2,B2_GEa_F090_R3.txt,3,ethanol,Ea,0,112.5,65.0,75.0,test,65.0,75.0,valid,True,20.0,0.0,1.0,0.0,0,3000,3,0.9986666666666667,True
C2|B2_GEa_F090_R3.txt|3|0|112.500000|70.000000|80.000000,2,B2_GEa_F090_R3.txt,3,ethanol,Ea,0,112.5,70.0,80.00000000000001,train,70.0,80.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,3,0.9986666666666667,True
C2|B2_GEa_F090_R3.txt|3|0|112.500000|75.000000|85.000000,2,B2_GEa_F090_R3.txt,3,ethanol,Ea,0,112.5,75.0,85.00000000000001,train,75.0,85.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,3,0.9986666666666667,True
C2|B2_GEa_F090_R3.txt|3|0|112.500000|80.000000|90.000000,2,B2_GEa_F090_R3.txt,3,ethanol,Ea,0,112.5,80.0,90.00000000000001,calibration,80.0,90.00000000000001,valid,True,20.0,0.0,1.0,0.0,0,3000,3,0.9986666666666667,True
